species,survey_year,fmp_sub_area,rpn_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci,akfin_load_date
Spiny dogfish,2003,AI,AI200,19,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,AI,AI300500,12,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,BS,BS0,3,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,BS,BS100,57,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,BS,BS200400,35,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,BS,BS400600,8,0,0,0,0,0,0,0,0,0,0,2022-07-22T00:16:12Z
Spiny dogfish,2003,CGOA,CG0,123,70,4743.8245836386,4753.0237730199,9.19918938130104,786.996603561818,3436.47483129629,6539.06873514731,13615.3336539577,10395.8516151609,17781.7326859444,2022-07-22T00:16:12Z
Spiny dogfish,2003,CGOA,CG100,181,108,8005.51878455368,7991.50292252659,-14.0158620270877,807.565735051092,6516.55781521481,9726.06943200684,13615.3336539577,10395.8516151609,17781.7326859444,2022-07-22T00:16:12Z
Spiny dogfish,2003,CGOA,CG200,73,23,870.210813038748,866.159853377668,-4.05095966108001,258.515271986321,442.818968649748,1493.35610885096,13615.3336539577,10395.8516151609,17781.7326859444,2022-07-22T00:16:12Z
Spiny dogfish,2003,CGOA,CG300500,10,1,4.64359540950888,4.6471050335442,0.00350962403532317,4.41347883125325,0,23.2384099392897,13615.3336539577,10395.8516151609,17781.7326859444,2022-07-22T00:16:12Z
Spiny dogfish,2003,EY/SE,EY/SE0,16,13,1837.56119094699,1819.54318291755,-18.0180080294404,487.082963912162,969.63316634793,2890.51234112171,5225.24251314358,3702.24350200785,7157.7115193422,2022-07-22T00:16:12Z
Spiny dogfish,2003,EY/SE,EY/SE100,73,68,3082.1678805823,3074.16264405449,-8.0052365278093,299.80912002337,2544.12466076204,3733.28533818591,5225.24251314358,3702.24350200785,7157.7115193422,2022-07-22T00:16:12Z
Spiny dogfish,2003,EY/SE,EY/SE200,19,16,294.704286387036,294.113762855432,-0.590523531603992,74.5269136810022,172.358138603568,467.757835202661,5225.24251314358,3702.24350200785,7157.7115193422,2022-07-22T00:16:12Z
Spiny dogfish,2003,EY/SE,EY/SE300500,9,6,37.4315126229532,37.422923316108204,-0.00858930684498915,12.2958948022646,16.1275362943129,66.1560048319222,5225.24251314358,3702.24350200785,7157.7115193422,2022-07-22T00:16:12Z
Spiny dogfish,2003,WGOA,WG0,63,8,58.6215922259872,58.8969866981037,0.27539447211646,20.7072620085803,26.0593595389618,110.788496146792,98.0330109293279,40.7678679951509,185.670731055361,2022-07-22T00:16:12Z
Spiny dogfish,2003,WGOA,WG100,49,8,29.7563977896496,30.0048580110208,0.248460221371133,9.93167894654254,14.7085084561891,53.7967457020926,98.0330109293279,40.7678679951509,185.670731055361,2022-07-22T00:16:12Z
