species,area_combo,year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci
Sleeper shark,FMP (with Inside waters),2005,BSAI,188,29,0.0015894135362785004,0.0015801340403943736,-9.279495884126788e-6,3.6435226058397814e-4,0.00104867758823757,0.0026287672366433965
Sleeper shark,FMP (with Inside waters),2005,CAN,168,5,4.291472913096704e-5,4.2695934248628516e-5,-2.1879488233852285e-7,1.892633303263417e-5,1.713626752781192e-5,9.441532697455507e-5
Sleeper shark,FMP (with Inside waters),2005,GOA,761,146,0.006376986132403448,0.006397025088436135,2.0038956032687044e-5,7.725260553757462e-4,0.005080435039708983,0.008033459172967388
Sleeper shark,FMP (with Inside waters),2005,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2006,BSAI,227,18,0.0012259746205421135,0.0012107075753356239,-1.526704520648961e-5,3.444029199954891e-4,7.279920631552126e-4,0.002218053405512338
Sleeper shark,FMP (with Inside waters),2006,CAN,168,4,7.354933061765307e-5,7.458354130720487e-5,1.0342106895518008e-6,4.008311493168389e-5,2.1013268873779334e-5,2.000911596812916e-4
Sleeper shark,FMP (with Inside waters),2006,GOA,764,143,0.005578948502294176,0.005572899785714815,-6.04871657936077e-6,6.445817454428992e-4,0.004410740059111942,0.006939918458046542
Sleeper shark,FMP (with Inside waters),2006,WC,109,1,1.0184990396281555e-4,9.848354428903875e-5,-3.3663596737767997e-6,9.834508861010068e-5,0,5.29897337689796e-4
Sleeper shark,FMP (with Inside waters),2007,BSAI,220,22,0.0011970240218397176,0.0011985403694804173,1.5163476406996647e-6,2.6323523626999544e-4,7.793390626676759e-4,0.001829334603036808
Sleeper shark,FMP (with Inside waters),2007,CAN,172,5,1.0633898505346487e-4,1.053305937922656e-4,-1.0083912611992763e-6,5.399252497146854e-5,3.546514159374875e-5,3.1960033776756876e-4
Sleeper shark,FMP (with Inside waters),2007,GOA,770,121,0.005392780148958128,0.005401560238319843,8.780089361714975e-6,6.878735997866573e-4,0.004217093200426348,0.006948227545687409
Sleeper shark,FMP (with Inside waters),2007,WC,102,2,2.113770394876458e-4,2.1538922833593202e-4,4.0121888482862265e-6,1.4953317939183936e-4,0,6.553912868205387e-4
Sleeper shark,FMP (with Inside waters),2008,BSAI,215,15,8.526427606842167e-4,8.580146630539392e-4,5.371902369722455e-6,2.2403514610309122e-4,4.7470709862278853e-4,0.001373737488791
Sleeper shark,FMP (with Inside waters),2008,CAN,170,5,6.0032657765824606e-5,6.020556375536466e-5,1.729059895400539e-7,2.624743282728766e-5,2.3967041583168833e-5,1.3202116653820547e-4
Sleeper shark,FMP (with Inside waters),2008,GOA,762,100,0.004182936489669198,0.004191895395429623,8.958905760424879e-6,5.556732408810021e-4,0.0031938103129073446,0.005446018860211087
Sleeper shark,FMP (with Inside waters),2008,WC,122,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2009,BSAI,218,30,0.0013641705646601858,0.0013739910813118012,9.820516651615381e-6,2.6832465803261604e-4,8.962522428195626e-4,0.001969210035934281
Sleeper shark,FMP (with Inside waters),2009,CAN,171,9,7.639873347877389e-5,7.620388012562891e-5,-1.948533531449749e-7,2.4522673068258314e-5,4.228986810515673e-5,1.4431910393755532e-4
Sleeper shark,FMP (with Inside waters),2009,GOA,745,121,0.00339015301047466,0.003391161760950329,1.0087504756688473e-6,4.533887020350143e-4,0.0026202795885531035,0.004423873566536617
Sleeper shark,FMP (with Inside waters),2009,WC,101,0,0,0,0,0,0,0
