species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Sleeper shark,1998,WGOA,WG200,8,3,18.40148195978221,18.540408597112773,0.1389266373305631,11.991850427887888,2.6734419864123944,56.78223751807655,387.9738263749973,252.47453029888345,637.8600981049382
Sleeper shark,1998,WGOA,WG300500,5,0,0,0,0,0,0,0,387.9738263749973,252.47453029888345,637.8600981049382
Sleeper shark,1998,WY,WY0,19,1,6.23503574875421,5.892212610539942,-0.3428231382142677,5.74863605848992,0,31.273858544026176,156.31212049874023,60.25315023235697,367.6449212315365
Sleeper shark,1998,WY,WY100,39,9,93.9043148127012,94.10364946780672,0.19933465510551684,34.28214381805505,41.4211558813926,191.38997069292336,156.31212049874023,60.25315023235697,367.6449212315365
Sleeper shark,1998,WY,WY200,11,5,57.301581180541575,56.31625842039357,-0.9853227601480086,28.648519465050548,18.831994350964372,144.98109199458696,156.31212049874023,60.25315023235697,367.6449212315365
Sleeper shark,1998,WY,WY300500,3,0,0,0,0,0,0,0,156.31212049874023,60.25315023235697,367.6449212315365
Sleeper shark,1999,AI,AI0,25,1,26.231248005372834,25.858495853528684,-0.3727521518441499,25.744089579412545,0,155.58941844633156,33.13315135234931,0,193.4477853456779
Sleeper shark,1999,AI,AI100,43,1,3.0496229861750486,3.1285334664194324,0.07891048024438385,3.1131822361579253,0,15.230466287876707,33.13315135234931,0,193.4477853456779
Sleeper shark,1999,AI,AI200,15,1,4.0401269106492075,4.146122032401191,0.10599512175198367,3.996821706988486,0,22.627900611469624,33.13315135234931,0,193.4477853456779
Sleeper shark,1999,AI,AI300500,8,0,0,0,0,0,0,0,33.13315135234931,0,193.4477853456779
Sleeper shark,1999,BS,BS0,3,2,10496.469328993491,10272.672229914077,-223.7970990794147,4564.588392894624,0,16954.778463476072,10299.77741538565,0,17010.012190755657
Sleeper shark,1999,BS,BS100,1,0,0,0,0,0,0,0,10299.77741538565,0,17010.012190755657
Sleeper shark,1999,BS,BS200400,3,1,26.965868304540994,27.105185471573687,0.1393171670326936,22.490245054611005,0,55.23372727958565,10299.77741538565,0,17010.012190755657
Sleeper shark,1999,BS,BS400600,1,1,130.02877697841728,0,0,0,0,0,10299.77741538565,0,17010.012190755657
Sleeper shark,1999,CGOA,CG0,124,20,246.25495049306687,246.17389952680608,-0.08105096626078989,80.9308638475908,129.13679757093374,480.32422691763145,1387.9577182392375,962.7930078840541,2045.115323391451
Sleeper shark,1999,CGOA,CG100,181,55,721.2127252684149,721.5501552755422,0.33743000712729554,119.81834786310881,532.5676625848714,1004.1324218364043,1387.9577182392375,962.7930078840541,2045.115323391451
Sleeper shark,1999,CGOA,CG200,75,38,419.3818701896018,420.23366343688923,0.8517932472874463,66.04904410879234,301.0885477282489,560.6586746374154,1387.9577182392375,962.7930078840541,2045.115323391451
Sleeper shark,1999,CGOA,CG300500,9,0,0,0,0,0,0,0,1387.9577182392375,962.7930078840541,2045.115323391451
Sleeper shark,1999,EY/SE,EY/SE0,18,2,6.791156532721603,6.737032789440686,-0.054123743280916514,4.746783533231834,0,24.22913738691175,33.61416632294801,5.158421631167325,124.54459639624952
Sleeper shark,1999,EY/SE,EY/SE100,68,8,15.256640847443542,15.10591671018972,-0.15072413725382283,8.423551523279542,5.158421631167325,58.56022647030756,33.61416632294801,5.158421631167325,124.54459639624952
Sleeper shark,1999,EY/SE,EY/SE200,23,2,6.82086520076598,7.065295346611111,0.244430145845131,5.3851665944155664,0,29.25415073989952,33.61416632294801,5.158421631167325,124.54459639624952
Sleeper shark,1999,EY/SE,EY/SE300500,9,2,4.695397290261511,4.705921476706489,0.010524186444978767,3.045294552622105,0,12.501081799130695,33.61416632294801,5.158421631167325,124.54459639624952
Sleeper shark,1999,WGOA,WG0,63,23,298.7827324187637,298.4015764432243,-0.38115597553940006,68.67367441455744,185.80926031849606,467.8394833325456,467.79617364990656,280.11687854430664,772.73242536379
Sleeper shark,1999,WGOA,WG100,49,22,144.87185033160978,145.8328699611432,0.9610196295334106,29.236456558451046,94.30761822581057,213.0839395450607,467.79617364990656,280.11687854430664,772.73242536379
Sleeper shark,1999,WGOA,WG200,7,1,23.02604687567944,23.561727245539075,0.5356803698596337,21.380957310420513,0,91.80900248618366,467.79617364990656,280.11687854430664,772.73242536379
Sleeper shark,1999,WGOA,WG300500,3,0,0,0,0,0,0,0,467.79617364990656,280.11687854430664,772.73242536379
Sleeper shark,1999,WY,WY0,19,1,12.787925444208728,12.389716938066945,-0.39820850614178305,12.606062014228089,0,76.05277771743587,97.31815460666107,36.956062193499626,247.27639380748076
Sleeper shark,1999,WY,WY100,39,9,68.15832653921458,67.94978072552725,-0.20854581368733704,22.833255757081464,33.716716969252964,125.78720834343268,97.31815460666107,36.956062193499626,247.27639380748076
Sleeper shark,1999,WY,WY200,10,3,13.097634257059376,12.91747606092646,-0.18015819613291661,7.059699931292935,3.239345224246664,33.14155595254045,97.31815460666107,36.956062193499626,247.27639380748076
Sleeper shark,1999,WY,WY300500,4,1,4.046444430182139,4.061180882140422,0.014736451958283325,3.5161440669851665,0,12.294851794071763,97.31815460666107,36.956062193499626,247.27639380748076
Sleeper shark,2000,AI,AI0,32,1,11.945861123629921,11.452459102367447,-0.4934020212624741,11.610967947167545,0,60.28525903659994,14.330240278307466,0,74.751130412781
Sleeper shark,2000,AI,AI100,45,1,2.8878853027722182,2.8777811759400187,-0.010104126832199523,2.746540346611338,0,14.465871376181052,14.330240278307466,0,74.751130412781
Sleeper shark,2000,AI,AI200,14,0,0,0,0,0,0,0,14.330240278307466,0,74.751130412781
Sleeper shark,2000,AI,AI300500,7,0,0,0,0,0,0,0,14.330240278307466,0,74.751130412781
Sleeper shark,2000,BS,BS0,3,2,2434.7598931758935,2388.89385607581,-45.866037100083304,1143.7734011754997,0,4085.551855779427,4991.889192532963,1879.3765771486446,7849.789962494442
Sleeper shark,2000,BS,BS100,55,37,2328.9739699859315,2345.04480001393,16.070830027998454,345.98915070111855,1761.5739267919384,3174.1064809166364,4991.889192532963,1879.3765771486446,7849.789962494442
Sleeper shark,2000,BS,BS200400,30,18,181.53093853480158,181.5734476905194,0.04250915571782343,61.42914433285155,98.35697916813885,379.83341895756513,4991.889192532963,1879.3765771486446,7849.789962494442
Sleeper shark,2000,BS,BS400600,7,4,75.72475562515613,76.37708875270354,0.6523331275474078,41.86463156111932,19.445671188567438,210.29820684081372,4991.889192532963,1879.3765771486446,7849.789962494442
Sleeper shark,2000,CGOA,CG0,118,24,281.89245784190746,282.9796414811992,1.0871836392917658,73.83310117353416,173.08854957202416,479.3856370690118,1351.9441013977025,952.3470386431658,1943.969697942688
Sleeper shark,2000,CGOA,CG100,174,67,528.6863149591484,530.2670302523645,1.5807152932161443,79.71021080216082,392.54884977335746,716.0919939920472,1351.9441013977025,952.3470386431658,1943.969697942688
Sleeper shark,2000,CGOA,CG200,75,40,538.4903719483317,538.6974296641389,0.20705771580719556,90.40724577221374,386.7096392977841,748.4920668816292,1351.9441013977025,952.3470386431658,1943.969697942688
Sleeper shark,2000,CGOA,CG300500,9,0,0,0,0,0,0,0,1351.9441013977025,952.3470386431658,1943.969697942688
Sleeper shark,2000,EY/SE,EY/SE0,18,1,2.615046719947026,2.540806621225062,-0.07424009872196402,2.43256612756013,0,13.073174628534911,29.850352871145205,7.66489995476204,80.25158060817942
Sleeper shark,2000,EY/SE,EY/SE100,70,6,9.077201807911809,9.073972016902463,-0.0032297910093461724,4.060814107104899,3.404861668658163,22.71734147251943,29.850352871145205,7.66489995476204,80.25158060817942
Sleeper shark,2000,EY/SE,EY/SE200,17,4,10.758667192102788,10.803766728936871,0.04509953683408341,5.148813242800538,4.260038286103877,25.850250320269428,29.850352871145205,7.66489995476204,80.25158060817942
Sleeper shark,2000,EY/SE,EY/SE300500,6,2,7.518565755769467,7.431807504080809,-0.08675825168865803,4.177393236890822,0,18.610814186855656,29.850352871145205,7.66489995476204,80.25158060817942
Sleeper shark,2000,WGOA,WG0,66,21,226.950008683273,225.72380130859543,-1.2262073746775854,58.71881593627465,139.2128256291589,392.3831130134527,352.4495321777001,201.51918226540263,680.0239206294875
Sleeper shark,2000,WGOA,WG100,51,21,99.02505748083395,98.36573515476046,-0.6593223260734931,24.977168966691266,62.30635663624371,173.58643754880293,352.4495321777001,201.51918226540263,680.0239206294875
Sleeper shark,2000,WGOA,WG200,7,1,28.389115250291038,28.35999571434426,-0.02911953594677641,26.061288355186964,0,114.05437006723182,352.4495321777001,201.51918226540263,680.0239206294875
Sleeper shark,2000,WGOA,WG300500,5,0,0,0,0,0,0,0,352.4495321777001,201.51918226540263,680.0239206294875
Sleeper shark,2000,WY,WY0,19,1,6.292577877460857,6.36096555285685,0.06838767539599289,6.04779716748074,0,27.949393569371413,193.18806556817916,35.218138095628724,838.0985750473725
Sleeper shark,2000,WY,WY100,39,5,87.85226545270245,89.32662806346367,1.4743626107612187,61.81221552050607,21.72006187723371,392.172071322282,193.18806556817916,35.218138095628724,838.0985750473725
Sleeper shark,2000,WY,WY200,11,4,97.84247244222357,97.50047195185863,-0.3420004903649385,72.94445451270128,13.498076218395015,417.97711015571906,193.18806556817916,35.218138095628724,838.0985750473725
Sleeper shark,2000,WY,WY300500,3,0,0,0,0,0,0,0,193.18806556817916,35.218138095628724,838.0985750473725
Sleeper shark,2001,AI,AI0,27,2,13.02391340281204,13.303081788521137,0.27916838570909697,8.939174475213497,0,39.240845105001625,34.388874153898406,0,142.09806670878248
Sleeper shark,2001,AI,AI100,44,1,8.35178003790414,8.582407348278007,0.2306273103738672,8.600543976912851,0,50.22133447872273,34.388874153898406,0,142.09806670878248
Sleeper shark,2001,AI,AI200,15,0,0,0,0,0,0,0,34.388874153898406,0,142.09806670878248
Sleeper shark,2001,AI,AI300500,10,1,12.748020558410888,12.503385017099262,-0.24463554131162546,11.940011642418481,0,52.635887125058126,34.388874153898406,0,142.09806670878248
Sleeper shark,2001,BS,BS0,3,0,0,0,0,0,0,0,743.8959048583425,316.91504523809135,1338.5951488963408
Sleeper shark,2001,BS,BS100,57,10,671.7553165607093,678.6421662910745,6.88684973036527,211.19996452750811,309.4081896663854,1138.0682594330792,743.8959048583425,316.91504523809135,1338.5951488963408
Sleeper shark,2001,BS,BS200400,31,4,26.10191982559331,26.028248384161632,-0.07367144143167792,15.320223153930447,7.506855571705951,81.62068044265577,743.8959048583425,316.91504523809135,1338.5951488963408
Sleeper shark,2001,BS,BS400600,7,2,39.57754192375954,39.22549018310638,-0.3520517406531596,26.060702608972697,0,118.90620902060577,743.8959048583425,316.91504523809135,1338.5951488963408
Sleeper shark,2001,CGOA,CG0,127,35,480.8923835369282,477.55771607830013,-3.3346674586280756,99.17829542642285,322.05229740237075,730.5252261132489,1586.6558959429294,1077.345429554294,2325.5169494916263
Sleeper shark,2001,CGOA,CG100,173,50,637.3445033678515,639.661310773962,2.316807406110456,115.0057361880892,438.9887349737677,892.8573990295578,1586.6558959429294,1077.345429554294,2325.5169494916263
Sleeper shark,2001,CGOA,CG200,68,29,461.451020585768,462.62015927514244,1.1691386893744493,90.06100102059854,316.30439717815557,676.3018845970623,1586.6558959429294,1077.345429554294,2325.5169494916263
Sleeper shark,2001,CGOA,CG300500,7,1,6.450093074936147,6.816709815524882,0.36661674058873484,6.1684335011812195,0,25.83243975175729,1586.6558959429294,1077.345429554294,2325.5169494916263
Sleeper shark,2001,EY/SE,EY/SE0,18,0,0,0,0,0,0,0,9.456405389507111,1.6904168313317103,34.064230299505724
Sleeper shark,2001,EY/SE,EY/SE100,65,3,5.125768520623755,5.178570749205516,0.05280222858176131,2.9595088823148346,1.6904168313317103,15.348634644275764,9.456405389507111,1.6904168313317103,34.064230299505724
Sleeper shark,2001,EY/SE,EY/SE200,25,1,4.079064742238814,4.277834640301594,0.19876989806278011,3.972494862944939,0,18.71559565522996,9.456405389507111,1.6904168313317103,34.064230299505724
Sleeper shark,2001,EY/SE,EY/SE300500,7,0,0,0,0,0,0,0,9.456405389507111,1.6904168313317103,34.064230299505724
Sleeper shark,2001,WGOA,WG0,62,25,580.684428799146,580.0741814527557,-0.6102473463902243,158.21142999256455,328.0017941791008,994.8777511149169,794.0814810661873,438.54000965908665,1395.8404113808447
Sleeper shark,2001,WGOA,WG100,47,22,179.4937320450146,180.41243284863225,0.9187008036176394,39.7551359507212,110.53821547998587,270.1943318201799,794.0814810661873,438.54000965908665,1395.8404113808447
Sleeper shark,2001,WGOA,WG200,7,1,32.46623098830092,33.59486676479934,1.1286357764984203,30.803832472176182,0,130.7683284457478,794.0814810661873,438.54000965908665,1395.8404113808447
Sleeper shark,2001,WGOA,WG300500,3,0,0,0,0,0,0,0,794.0814810661873,438.54000965908665,1395.8404113808447
Sleeper shark,2001,WY,WY0,19,1,8.759308878351495,9.108741283758667,0.34943240540717113,8.512352596558973,0,43.951643943833055,81.20281933194464,7.38058534474316,363.3983333408591
Sleeper shark,2001,WY,WY100,40,3,22.3690450407637,21.963830683135352,-0.4052143576283491,12.281332347990855,7.38058534474316,59.53855533738243,81.20281933194464,7.38058534474316,363.3983333408591
Sleeper shark,2001,WY,WY200,11,1,51.275762515824084,50.130247365050614,-1.1455151507734698,49.26192506912626,0,259.9081340596436,81.20281933194464,7.38058534474316,363.3983333408591
Sleeper shark,2001,WY,WY300500,3,0,0,0,0,0,0,0,81.20281933194464,7.38058534474316,363.3983333408591
Sleeper shark,2002,AI,AI0,25,1,7.251829695126058,7.476668592737969,0.22483889761191111,7.227160815160951,0,43.03767846700453,16.285358122050155,0,73.01752896342337
Sleeper shark,2002,AI,AI100,42,2,8.588989966847185,8.808689529312188,0.21969956246500288,6.086474502352043,0,29.979850496418837,16.285358122050155,0,73.01752896342337
Sleeper shark,2002,AI,AI200,16,0,0,0,0,0,0,0,16.285358122050155,0,73.01752896342337
Sleeper shark,2002,AI,AI300500,13,0,0,0,0,0,0,0,16.285358122050155,0,73.01752896342337
Sleeper shark,2002,BS,BS0,3,1,1113.49,1117.2016333333333,3.7116333333333387,921.6524936398139,0,2226.98,2109.6532796353545,560.5829914349571,3894.4575362968776
Sleeper shark,2002,BS,BS100,59,14,949.6488745453972,949.5977341120515,-0.05114043334572216,242.92471332440593,549.4030730260869,1556.1642926615723,2109.6532796353545,560.5829914349571,3894.4575362968776
Sleeper shark,2002,BS,BS200400,31,6,29.82452427401913,30.241529016608222,0.4170047425890928,11.700567290193057,11.179918408870154,59.51740363115297,2109.6532796353545,560.5829914349571,3894.4575362968776
Sleeper shark,2002,BS,BS400600,7,1,12.947369959942693,12.612383173361488,-0.3349867865812044,11.452780716714878,0,51.79584000415226,2109.6532796353545,560.5829914349571,3894.4575362968776
Sleeper shark,2002,CGOA,CG0,116,25,386.0707645232054,384.1139162945839,-1.9568482286215385,96.73307295183186,241.09251186367354,652.1402227368847,1681.703812390422,1181.6888217564647,2441.289068074327
Sleeper shark,2002,CGOA,CG100,181,64,680.359683226145,677.2737306924236,-3.085952533721411,104.60175435737716,510.2362788233511,925.2212717478698,1681.703812390422,1181.6888217564647,2441.289068074327
Sleeper shark,2002,CGOA,CG200,68,32,622.257443242673,620.3161654034145,-1.9412778392585324,103.6705066352616,430.36003106944,863.9275735895727,1681.703812390422,1181.6888217564647,2441.289068074327
Sleeper shark,2002,CGOA,CG300500,8,0,0,0,0,0,0,0,1681.703812390422,1181.6888217564647,2441.289068074327
Sleeper shark,2002,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,34.77799174889735,5.707477777284785,110.73539819009594
Sleeper shark,2002,EY/SE,EY/SE100,69,5,11.357170064018819,11.519660622063759,0.16249055804494006,5.106044517332518,3.2627355172181356,24.385256526311633,34.77799174889735,5.707477777284785,110.73539819009594
Sleeper shark,2002,EY/SE,EY/SE200,21,3,12.235469497289332,12.570505344354654,0.3350358470653223,7.950767918944817,2.444742260066649,43.85864803494441,34.77799174889735,5.707477777284785,110.73539819009594
Sleeper shark,2002,EY/SE,EY/SE300500,9,1,10.492058273340513,10.687825782478935,0.1957675091384221,10.001290595801759,0,42.49149362883989,34.77799174889735,5.707477777284785,110.73539819009594
Sleeper shark,2002,WGOA,WG0,65,25,358.966264488295,359.9113902556703,0.9451257673753162,72.73759830289596,237.24637230169031,521.7362957485967,624.1985619557954,350.61574020659793,1106.0287249943367
Sleeper shark,2002,WGOA,WG100,48,17,205.49043923927607,206.8704313283113,1.3799920890352269,58.03393353867101,113.36936790490765,349.3960852792705,624.1985619557954,350.61574020659793,1106.0287249943367
Sleeper shark,2002,WGOA,WG200,8,1,56.94370983786048,57.41674037181379,0.4730305339533061,51.649515092374934,0,234.89634396646943,624.1985619557954,350.61574020659793,1106.0287249943367
Sleeper shark,2002,WGOA,WG300500,5,0,0,0,0,0,0,0,624.1985619557954,350.61574020659793,1106.0287249943367
Sleeper shark,2002,WY,WY0,19,3,44.00352675111892,43.34392130825104,-0.6596054428678784,27.35447403205194,8.816562974708958,150.36388555953366,97.51653853823616,23.60293553111186,297.0497270034216
Sleeper shark,2002,WY,WY100,40,4,44.49816755368416,44.96833114085019,0.47016358716602724,22.381067924340623,14.7863725564029,118.40014000524101,97.51653853823616,23.60293553111186,297.0497270034216
Sleeper shark,2002,WY,WY200,11,2,9.45112625453624,9.20428608913493,-0.24684016540130926,5.959760802970505,0,28.28570143864691,97.51653853823616,23.60293553111186,297.0497270034216
Sleeper shark,2002,WY,WY300500,3,0,0,0,0,0,0,0,97.51653853823616,23.60293553111186,297.0497270034216
Sleeper shark,2003,AI,AI0,28,1,6.226256588493183,6.296496477097504,0.07023988860432073,6.2377099827217135,0,36.55887808885267,6.296496477097504,0,36.55887808885267
Sleeper shark,2003,AI,AI100,34,0,0,0,0,0,0,0,6.296496477097504,0,36.55887808885267
Sleeper shark,2003,AI,AI200,19,0,0,0,0,0,0,0,6.296496477097504,0,36.55887808885267
Sleeper shark,2003,AI,AI300500,12,0,0,0,0,0,0,0,6.296496477097504,0,36.55887808885267
Sleeper shark,2003,BS,BS0,3,1,3396.972983966645,3305.7925361092966,-91.18044785734855,2772.9053923635547,0,10122.636363636364,4584.600883550053,803.126079312105,12028.992675008407
Sleeper shark,2003,BS,BS100,57,19,1202.5192758860073,1203.2421433371958,0.7228674511884492,246.58459880229097,773.4010760097007,1760.5987185474994,4584.600883550053,803.126079312105,12028.992675008407
Sleeper shark,2003,BS,BS200400,35,12,52.73077062298747,52.893333596794946,0.16256297380747498,14.394163372301174,29.72500330240439,88.27039091032923,4584.600883550053,803.126079312105,12028.992675008407
Sleeper shark,2003,BS,BS400600,8,2,22.99461838907902,22.67287050676629,-0.321747882312728,13.916267568239371,0,57.48720191421384,4584.600883550053,803.126079312105,12028.992675008407
Sleeper shark,2003,CGOA,CG0,123,21,171.51341818656377,172.4287555989502,0.9153374123864353,38.55412202519669,106.42229187044963,269.533901328954,1524.3936972229249,1081.0504314068419,2095.1490264290705
Sleeper shark,2003,CGOA,CG100,181,53,548.1620743345053,544.145181885475,-4.0168924490302516,80.04777744715228,406.73211677137243,730.0900359037383,1524.3936972229249,1081.0504314068419,2095.1490264290705
Sleeper shark,2003,CGOA,CG200,73,40,808.2333763732277,807.8197597384997,-0.4136166347279868,132.66192247434603,567.8960227650198,1095.525089196378,1524.3936972229249,1081.0504314068419,2095.1490264290705
Sleeper shark,2003,CGOA,CG300500,10,0,0,0,0,0,0,0,1524.3936972229249,1081.0504314068419,2095.1490264290705
Sleeper shark,2003,EY/SE,EY/SE0,16,0,0,0,0,0,0,0,4.389734544660041,0,22.65989999920984
Sleeper shark,2003,EY/SE,EY/SE100,73,1,1.5336331031219563,1.6378620579261656,0.10422895480420924,1.5498558244469522,0,9.201213827320808,4.389734544660041,0,22.65989999920984
Sleeper shark,2003,EY/SE,EY/SE200,19,1,2.6871914505975756,2.7518724867338755,0.06468103613629994,2.6365744106168956,0,13.458686171889033,4.389734544660041,0,22.65989999920984
Sleeper shark,2003,EY/SE,EY/SE300500,9,0,0,0,0,0,0,0,4.389734544660041,0,22.65989999920984
Sleeper shark,2003,WGOA,WG0,63,22,532.8947229735946,531.9597146244301,-0.9350083491644909,125.9222165437804,341.013816459131,863.8501187623469,739.023565764246,464.76092846523863,1208.8853633690435
Sleeper shark,2003,WGOA,WG100,49,20,201.2517800419015,202.4026521790216,1.1508721371201034,49.73121672364577,123.74711200610763,326.39464463031607,739.023565764246,464.76092846523863,1208.8853633690435
Sleeper shark,2003,WGOA,WG200,6,1,4.6758668333442985,4.661198960794268,-0.014667872550030658,4.241582602675467,0,18.640599976380464,739.023565764246,464.76092846523863,1208.8853633690435
Sleeper shark,2003,WGOA,WG300500,4,0,0,0,0,0,0,0,739.023565764246,464.76092846523863,1208.8853633690435
Sleeper shark,2003,WY,WY0,18,3,30.900390667598128,31.03892412725275,0.13853345965462083,16.414997966322726,9.488132743294658,73.88033493170795,88.0683988535823,25.78935103584825,203.2222372731977
Sleeper shark,2003,WY,WY100,38,5,41.220378135271595,41.73585663273441,0.5154784974628157,17.259341390464762,16.30121829255359,84.22959580284513,88.0683988535823,25.78935103584825,203.2222372731977
Sleeper shark,2003,WY,WY200,11,2,14.923260023706044,15.29361809359514,0.3703580698890949,10.00506027219482,0,45.11230653864462,88.0683988535823,25.78935103584825,203.2222372731977
Sleeper shark,2003,WY,WY300500,3,0,0,0,0,0,0,0,88.0683988535823,25.78935103584825,203.2222372731977
Sleeper shark,2004,AI,AI0,27,1,10.7038381236985,10.848729285920871,0.14489116222237186,10.44464440639508,0,59.76026251543737,18.73624963571494,0,107.61645036954098
Sleeper shark,2004,AI,AI100,38,1,7.886523067508403,7.88752034979407,9.972822856667563e-4,7.659551621869036,0,47.85618785410362,18.73624963571494,0,107.61645036954098
Sleeper shark,2004,AI,AI200,16,0,0,0,0,0,0,0,18.73624963571494,0,107.61645036954098
Sleeper shark,2004,AI,AI300500,12,0,0,0,0,0,0,0,18.73624963571494,0,107.61645036954098
Sleeper shark,2004,BS,BS0,3,0,0,0,0,0,0,0,1101.8173124446446,699.0100774341629,1794.3888533587542
Sleeper shark,2004,BS,BS100,58,18,1055.0413642457802,1051.827320900133,-3.2140433456472692,250.67550265068118,672.4969405564282,1686.9450228170833,1101.8173124446446,699.0100774341629,1794.3888533587542
Sleeper shark,2004,BS,BS200400,29,10,49.841948910019916,49.98999154451173,0.14804263449181576,17.967701514155895,26.513136877734688,107.44383054167096,1101.8173124446446,699.0100774341629,1794.3888533587542
Sleeper shark,2004,BS,BS400600,8,0,0,0,0,0,0,0,1101.8173124446446,699.0100774341629,1794.3888533587542
Sleeper shark,2004,CGOA,CG0,114,22,205.69050506129497,206.15391265064792,0.4634075893529541,48.405920287627715,123.0864447572461,317.049874319209,1074.0661305412953,672.8565517110198,1672.3770753289552
Sleeper shark,2004,CGOA,CG100,182,40,441.24949553762565,447.38588444949744,6.136388911871791,89.96190707760299,296.13020357381424,670.8212968260444,1074.0661305412953,672.8565517110198,1672.3770753289552
Sleeper shark,2004,CGOA,CG200,64,18,421.81273832108127,420.5263334411499,-1.2864048799313537,107.98292966888853,253.63990337995946,684.5059041837018,1074.0661305412953,672.8565517110198,1672.3770753289552
Sleeper shark,2004,CGOA,CG300500,8,0,0,0,0,0,0,0,1074.0661305412953,672.8565517110198,1672.3770753289552
Sleeper shark,2004,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,8.352236278957214,0,35.30422567674073
Sleeper shark,2004,EY/SE,EY/SE100,65,0,0,0,0,0,0,0,8.352236278957214,0,35.30422567674073
Sleeper shark,2004,EY/SE,EY/SE200,23,1,5.5267869358621775,5.278813904552644,-0.24797303130953363,5.208031217494738,0,22.253362148471375,8.352236278957214,0,35.30422567674073
Sleeper shark,2004,EY/SE,EY/SE300500,8,1,3.0105251857888033,3.07342237440457,0.06289718861576654,2.8682292270572867,0,13.050863528269351,8.352236278957214,0,35.30422567674073
Sleeper shark,2004,WGOA,WG0,59,21,425.5080335579793,424.4536730821494,-1.054360475829867,133.0699939301832,241.10185009936785,885.0630056933492,610.6397104953878,330.1345224664127,1321.52511674695
Sleeper shark,2004,WGOA,WG100,54,20,145.89150273595916,145.0524247357584,-0.8390780002007716,34.59070578227468,89.03267236704487,233.25688197672488,610.6397104953878,330.1345224664127,1321.52511674695
Sleeper shark,2004,WGOA,WG200,8,1,41.36044998605962,41.13361267748004,-0.22683730857958295,38.0582293029771,0,203.2052290768759,610.6397104953878,330.1345224664127,1321.52511674695
Sleeper shark,2004,WGOA,WG300500,5,0,0,0,0,0,0,0,610.6397104953878,330.1345224664127,1321.52511674695
Sleeper shark,2004,WY,WY0,19,1,8.8013734812467,8.618403254295597,-0.18297022695110243,8.453946176726035,0,42.986510169201345,20.890092766233995,0,104.85098770287578
Sleeper shark,2004,WY,WY100,38,1,7.836116283122979,7.783156762028941,-0.052959521094037676,7.522245453685335,0,39.201699182148396,20.890092766233995,0,104.85098770287578
Sleeper shark,2004,WY,WY200,12,1,4.3406724172658295,4.4885327499094565,0.14786033264362697,4.251685446618931,0,22.66277835152605,20.890092766233995,0,104.85098770287578
Sleeper shark,2004,WY,WY300500,3,0,0,0,0,0,0,0,20.890092766233995,0,104.85098770287578
Sleeper shark,2005,AI,AI0,22,0,0,0,0,0,0,0,2.994610167927048,0,14.877695882843415
Sleeper shark,2005,AI,AI100,43,1,2.983632518637574,2.994610167927048,0.0109776492894742,2.8566850784497158,0,14.877695882843415,2.994610167927048,0,14.877695882843415
Sleeper shark,2005,AI,AI200,16,0,0,0,0,0,0,0,2.994610167927048,0,14.877695882843415
Sleeper shark,2005,AI,AI300500,11,0,0,0,0,0,0,0,2.994610167927048,0,14.877695882843415
Sleeper shark,2005,BS,BS0,1,0,0,0,0,0,0,0,781.6917033916828,467.4662812270524,1330.194789099644
Sleeper shark,2005,BS,BS100,58,16,735.9507139007308,730.278078137861,-5.6726357628697315,191.4976806126461,438.8027615087294,1216.0942861198334,781.6917033916828,467.4662812270524,1330.194789099644
Sleeper shark,2005,BS,BS200400,32,12,52.022800036307274,51.41362525382177,-0.6091747824855034,18.462060445109742,28.663519718322963,114.10050297981046,781.6917033916828,467.4662812270524,1330.194789099644
Sleeper shark,2005,BS,BS400600,5,0,0,0,0,0,0,0,781.6917033916828,467.4662812270524,1330.194789099644
Sleeper shark,2005,CGOA,CG0,117,18,246.07705055324988,247.69449841902815,1.6174478657782743,89.82423249689228,122.4885932566237,510.6448532285186,1090.0527136942233,666.9033338111567,1757.174431385923
Sleeper shark,2005,CGOA,CG100,188,34,299.630408493418,302.14146721066976,2.5110587172517853,68.73543541818543,188.39180661531827,472.88274598455257,1090.0527136942233,666.9033338111567,1757.174431385923
Sleeper shark,2005,CGOA,CG200,73,30,538.004709884575,540.2167480645253,2.212038179950241,105.23358290174306,356.0229339392147,773.6468321728519,1090.0527136942233,666.9033338111567,1757.174431385923
Sleeper shark,2005,CGOA,CG300500,9,0,0,0,0,0,0,0,1090.0527136942233,666.9033338111567,1757.174431385923
Sleeper shark,2005,EY/SE,EY/SE0,17,0,0,0,0,0,0,0,8.59780180467414,0,31.721320388175172
Sleeper shark,2005,EY/SE,EY/SE100,66,2,2.423368429183574,2.464361865621303,0.0409934364377289,1.7439062067264255,0,8.469431560113517,8.59780180467414,0,31.721320388175172
Sleeper shark,2005,EY/SE,EY/SE200,25,2,2.9213402175043224,2.9773514257331035,0.05601120822878114,2.0031235959740306,0,10.217191125575733,8.59780180467414,0,31.721320388175172
Sleeper shark,2005,EY/SE,EY/SE300500,7,1,3.2550559919772697,3.1560885133197325,-0.09896747865753719,2.939340293056437,0,13.034697702485921,8.59780180467414,0,31.721320388175172
