species,year,FMP_sub_area,RPN_strata,n_stations,n_pos_catch,strata_rpn,boot_strata_rpn,boot_bias,boot_sd,boot_lci,boot_uci,fmp_rpn,fmp_lci,fmp_uci
Common sharks,2001,AI,AI300500,10,1,12.748020558410888,12.788360235969114,0.04033967755822587,12.476662236612157,0,66.16152757721447,45.0545697273711,6.469163399686577,168.77914452839534
Common sharks,2001,BS,BS0,3,0,0,0,0,0,0,0,791.4624003016268,389.38438130689775,1457.3342697721748
Common sharks,2001,BS,BS100,58,11,710.6600051738992,716.1534463766218,5.493441202722579,207.4288527614626,366.55959428995794,1264.066811879938,791.4624003016268,389.38438130689775,1457.3342697721748
Common sharks,2001,BS,BS200400,31,5,29.847087539633243,29.56536317578513,-0.28172436384811306,15.105315631713692,11.254460525473785,88.66061861392302,791.4624003016268,389.38438130689775,1457.3342697721748
Common sharks,2001,BS,BS400600,8,3,46.28367629781495,45.74359074921988,-0.5400855485950729,23.053280748832606,11.570326491466028,104.60683927831361,791.4624003016268,389.38438130689775,1457.3342697721748
Common sharks,2001,CGOA,CG0,127,101,3049.2346011076484,3055.608437654743,6.37383654709447,459.791529640718,2317.9512189433244,4133.912200808209,9143.975722982495,7037.892543481128,11850.61794951561
Common sharks,2001,CGOA,CG100,173,139,4854.859148895468,4856.641360145388,1.7822112499197829,533.1381428048085,3867.877831370679,5919.359807689453,9143.975722982495,7037.892543481128,11850.61794951561
Common sharks,2001,CGOA,CG200,70,49,1225.8815695312533,1225.2498483782658,-0.6317211529874385,235.75041753481597,852.0634931671245,1771.4713945938427,9143.975722982495,7037.892543481128,11850.61794951561
Common sharks,2001,CGOA,CG300500,7,1,6.450093074936147,6.476076804099624,0.025983729163477243,5.938653606271634,0,25.874546424105578,9143.975722982495,7037.892543481128,11850.61794951561
Common sharks,2001,EY/SE,EY/SE0,18,13,1913.3681785574975,1907.0163996069723,-6.3517789505251585,474.3883359989418,958.3037334001266,2847.456245844111,4953.064538035316,3340.716999702987,6629.321218891608
Common sharks,2001,EY/SE,EY/SE100,66,67,2569.031218578052,2576.6514244845052,7.620205906453066,271.83891566475205,2060.190004473574,3131.289278105587,4953.064538035316,3340.716999702987,6629.321218891608
