species,area_combo,year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci
Spiny dogfish,FMP (without Inside waters),2016,CAN,170,163,0.05589885043810127,0.05594349466450487,4.464422640360066e-5,0.006980126415703969,0.04470404074238264,0.07332160914675764
Spiny dogfish,FMP (without Inside waters),2016,GOA,707,321,0.06221835770056792,0.062180976770709426,-3.738092985849234e-5,0.004758454290838578,0.05340030199468196,0.07273011371679622
Spiny dogfish,FMP (without Inside waters),2016,WC,95,27,0.022355073788449403,0.022590573190412785,2.3549940196338284e-4,0.006454852784934544,0.012868705550321225,0.03910986500870684
Spiny dogfish,FMP (without Inside waters),2017,BSAI,340,0,0,0,0,0,0,0
Spiny dogfish,FMP (without Inside waters),2017,CAN,168,158,0.08761621934933012,0.08800012428331709,3.8390493398697545e-4,0.009683545467798219,0.0702564996961599,0.10865287244997426
Spiny dogfish,FMP (without Inside waters),2017,GOA,706,386,0.09366787663494733,0.0935243139540102,-1.4356268093712599e-4,0.0052307147487418324,0.08463043416400372,0.10486607095610327
Spiny dogfish,FMP (without Inside waters),2017,WC,203,68,0.032279656288366085,0.032152013780338565,-1.2764250802752009e-4,0.005914225824470934,0.02204212412845166,0.04647110555855942
Spiny dogfish,FMP (without Inside waters),2018,BSAI,223,1,3.0728140736628434e-5,3.221668323099642e-5,1.4885424943679871e-6,3.1827482304055335e-5,0,1.8312709229492978e-4
Spiny dogfish,FMP (without Inside waters),2018,CAN,301,286,0.10635074853635866,0.10603803400724668,-3.1271452911198205e-4,0.0064427727348649365,0.0946687412878099,0.11988560203415136
Spiny dogfish,FMP (without Inside waters),2018,GOA,686,355,0.05632654976396991,0.05637227120878744,4.57214448175286e-5,0.004183615830132991,0.048145698219717294,0.06449955594753379
Spiny dogfish,FMP (without Inside waters),2018,WC,142,76,0.06839988453133285,0.06821296912923809,-1.869154020947561e-4,0.010033252476567793,0.05089020711670055,0.09257561551423917
Spiny dogfish,FMP (without Inside waters),2019,BSAI,221,1,3.119353518926664e-5,3.1410046107294265e-5,2.1651091802762468e-7,3.155986688768632e-5,0,1.5650793684568738e-4
Spiny dogfish,FMP (without Inside waters),2019,CAN,164,155,0.063736971784791,0.06357169527988143,-1.6527650490956447e-4,0.0049731989493748225,0.055029786434231384,0.07466579641812607
Spiny dogfish,FMP (without Inside waters),2019,GOA,799,425,0.08314209263995802,0.08305723337169403,-8.485926826398704e-5,0.0049670822620625716,0.07380137831034556,0.09302188744652713
Spiny dogfish,FMP (without Inside waters),2019,WC,104,49,0.03636269197434383,0.03629467705768434,-6.801491665948955e-5,0.009209850334421421,0.02269394947222535,0.062143479081330937
Spiny dogfish,NMFS management area,1998,AI,78,2,1.9168272724919114e-4,1.9220125700932826e-4,5.185297601371225e-7,1.3407032672574167e-4,0,6.725850076350405e-4
Spiny dogfish,NMFS management area,1998,BS,48,2,3.119059295054215e-4,3.0228471898693563e-4,-9.621210518485858e-6,2.037023730814578e-4,0,0.0010936541942758388
Spiny dogfish,NMFS management area,1998,CAN,130,114,0.12682858816733839,0.1268814470175615,5.2858850223103104e-5,0.011983673210396673,0.10445009134698574,0.15229828276171842
Spiny dogfish,NMFS management area,1998,CGOA,388,197,0.038640028456801194,0.0386472371515432,7.208694742008581e-6,0.004052743892581809,0.031857050810421055,0.04815762133208374
Spiny dogfish,NMFS management area,1998,EGOA,193,181,0.2081642806204395,0.2079602787654028,-2.040018550367173e-4,0.015927192986611546,0.18026961689136478,0.24223489492819408
Spiny dogfish,NMFS management area,1998,INSIDE,67,34,0.02859066324409806,0.02864493437157024,5.4271127472180214e-5,0.007559896847102337,0.017842384898324477,0.050989828041650226
Spiny dogfish,NMFS management area,1998,WGOA,127,25,0.001907561282712524,0.0019158124195999457,8.251136887421672e-6,3.751926068868491e-4,0.001277201281900617,0.002760341797046742
Spiny dogfish,NMFS management area,1999,AI,91,4,3.1526473422095313e-4,3.0882783003723037e-4,-6.436904183722758e-6,1.502902453140492e-4,8.222377461302207e-5,7.992852618371518e-4
Spiny dogfish,NMFS management area,1999,BS,8,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,1999,CAN,168,153,0.13257073581378975,0.13288938878854642,3.186529747566669e-4,0.013113190634691668,0.1088407221383479,0.16006836714010012
Spiny dogfish,NMFS management area,1999,CGOA,389,121,0.014541036409775755,0.014629568050285435,8.853164050967935e-5,0.0020380467049741953,0.011075316533160972,0.019382705586095863
Spiny dogfish,NMFS management area,1999,EGOA,191,139,0.09906963319668854,0.09905521387231962,-1.4419324368922237e-5,0.011256927650309745,0.0790559384449356,0.12294754863963604
Spiny dogfish,NMFS management area,1999,INSIDE,70,30,0.022400000790239277,0.022216993703634638,-1.8300708660463905e-4,0.006439493700556694,0.012914966803841871,0.04059222191255787
Spiny dogfish,NMFS management area,1999,WC,84,36,0.04706018935833133,0.04665535348178528,-4.0483587654605024e-4,0.012570595590078268,0.02764413675081178,0.08170014980561502
Spiny dogfish,NMFS management area,1999,WGOA,122,5,3.6734412247297016e-4,3.599594992214971e-4,-7.384623251473037e-6,1.7296028579764613e-4,1.1719969917189063e-4,0.0010215324679593474
Spiny dogfish,NMFS management area,2000,AI,98,2,1.5136909134182844e-4,1.4794168551083854e-4,-3.4274058309899e-6,1.064845751138276e-4,0,5.313988572867241e-4
Spiny dogfish,NMFS management area,2000,BS,95,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2000,CAN,130,114,0.10860601065338775,0.10840892021292646,-1.9709044046128943e-4,0.011035383926399843,0.08938592033280586,0.13184392187982602
Spiny dogfish,NMFS management area,2000,CGOA,377,131,0.02804736293652027,0.02790214970240005,-1.452132341202214e-4,0.0034139621091253984,0.022442541599978064,0.036218939624798545
Spiny dogfish,NMFS management area,2000,EGOA,187,149,0.12001158265941149,0.11961581096951447,-3.957716898970176e-4,0.011586686763549578,0.09939041258820604,0.14506053147646542
Spiny dogfish,NMFS management area,2000,INSIDE,72,32,0.035271646487868916,0.03533747101702068,6.582452915176312e-5,0.009334618114790314,0.01997003495903318,0.05962499031060334
Spiny dogfish,NMFS management area,2000,WGOA,129,10,5.544063162813299e-4,5.548481119753677e-4,4.4179569403778995e-7,1.6636529863814869e-4,3.285147028046049e-4,0.0010016241443228495
Spiny dogfish,NMFS management area,2001,AI,96,2,2.1159377817829905e-4,2.1205421944086493e-4,4.604412625658805e-7,1.453027439434725e-4,0,6.35784647416886e-4
Spiny dogfish,NMFS management area,2001,BS,100,2,2.016594002343364e-4,1.9879525373812468e-4,-2.8641464962117188e-6,1.3897916656136695e-4,0,7.068204106897439e-4
Spiny dogfish,NMFS management area,2001,CAN,172,152,0.13102685474908085,0.1307616260971763,-2.6522865190456435e-4,0.009760781632284977,0.11399455303752323,0.15323878873189453
Spiny dogfish,NMFS management area,2001,CGOA,377,174,0.054197886315561154,0.05455601587302228,3.5812955746112457e-4,0.005340057530008997,0.04466892883751119,0.06591434009377753
Spiny dogfish,NMFS management area,2001,EGOA,190,164,0.20179813569853722,0.2021059869281885,3.0785122965129585e-4,0.014422433444439643,0.17400878607084908,0.2297117920413285
Spiny dogfish,NMFS management area,2001,INSIDE,67,30,0.03792527384734238,0.037900738018577164,-2.4535828765215317e-5,0.007769452753487536,0.024549414299079628,0.05571011322217406
Spiny dogfish,NMFS management area,2001,WC,84,24,0.03172438516914178,0.03147438771522665,-2.499974539151295e-4,0.008336760383093951,0.018747220451988206,0.0544520450664609
Spiny dogfish,NMFS management area,2001,WGOA,119,9,7.620163664704266e-4,7.616190371521787e-4,-3.973293182478726e-7,2.4204749555058002e-4,4.22005615634476e-4,0.0013594691076846376
Spiny dogfish,NMFS management area,2002,AI,96,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2002,BS,100,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2002,CAN,171,149,0.10304041474685237,0.10302930124192677,-1.1113504925594486e-5,0.007765600542016898,0.08807361451667836,0.11841627160525181
Spiny dogfish,NMFS management area,2002,CGOA,375,113,0.02191582536957755,0.022014154175109314,9.832880553176451e-5,0.0034993117985510805,0.01609101748500446,0.02985035319001066
Spiny dogfish,NMFS management area,2002,EGOA,189,154,0.1434307543568516,0.14347813610032023,4.7381743468633e-5,0.013384045241400952,0.11908654410338038,0.171192591398683
Spiny dogfish,NMFS management area,2002,INSIDE,70,21,0.013619611192063022,0.013530815742284277,-8.879544977874465e-5,0.004579697782637725,0.007829258616623463,0.029853996536984437
Spiny dogfish,NMFS management area,2002,WC,84,19,0.03032907508270087,0.030115566902749955,-2.1350817995091642e-4,0.010164103425384435,0.014567667424227217,0.058706237045699945
Spiny dogfish,NMFS management area,2002,WGOA,126,6,4.812654011534262e-4,4.792397375424826e-4,-2.025663610943603e-6,1.8873925984183053e-4,1.629487249149269e-4,0.00101403793663979
Spiny dogfish,NMFS management area,2003,AI,92,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2003,BS,103,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2003,CAN,170,162,0.10285239280055603,0.10285024936736353,-2.1434331924918837e-6,0.01085938878414315,0.083246968889727,0.12695586379486098
Spiny dogfish,NMFS management area,2003,CGOA,388,203,0.08631368958791903,0.08638044968261568,6.676009469665234e-5,0.007249143808438268,0.07267062501470921,0.10114388308788283
Spiny dogfish,NMFS management area,2003,EGOA,189,170,0.23471944582625726,0.23432379521378385,-3.956506124734027e-4,0.015505214137746694,0.20558831158835322,0.2645693362203934
Spiny dogfish,NMFS management area,2003,INSIDE,65,25,0.035277106542356614,0.03477798928249842,-4.991172598581908e-4,0.010457504972697557,0.020328879344805775,0.06805765940105715
Spiny dogfish,NMFS management area,2003,WC,84,32,0.03407950284452398,0.03412389124806327,4.438840353928469e-5,0.008009703645820572,0.020530908069433893,0.05278829055071764
Spiny dogfish,NMFS management area,2003,WGOA,122,18,0.0017118138508615732,0.0017084888154957627,-3.3250353658105265e-6,3.9014232886087663e-4,0.0010592376504465133,0.0026067868877102007
Spiny dogfish,NMFS management area,2004,AI,93,6,3.253233530848902e-4,3.213754415447985e-4,-3.947911540091694e-6,1.557956175523131e-4,1.261134022061622e-4,8.88616865285929e-4
Spiny dogfish,NMFS management area,2004,BS,103,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2004,CAN,171,154,0.08837322929798518,0.0877501627008502,-6.230665971349719e-4,0.011171902455885317,0.0687438560852694,0.11417597194876618
Spiny dogfish,NMFS management area,2004,CGOA,369,145,0.042519068909011644,0.0423521005468204,-1.6696836219124572e-4,0.0045516947248397804,0.03457163856112263,0.051768253341584226
Spiny dogfish,NMFS management area,2004,EGOA,189,144,0.2314115639706533,0.23169741509225406,2.8585112160076087e-4,0.018242042475351987,0.19715426635937658,0.268942175393697
Spiny dogfish,NMFS management area,2004,INSIDE,69,28,0.02328418330758333,0.023252049402939966,-3.213390464336385e-5,0.009187546473440984,0.0109847282488979,0.05511374560141001
Spiny dogfish,NMFS management area,2004,WC,84,26,0.022159394895274163,0.021890627794820355,-2.687671004538081e-4,0.006566776070323226,0.012134249525893568,0.04000260482794666
Spiny dogfish,NMFS management area,2004,WGOA,126,14,0.001008840002489748,0.0010104632049869802,1.6232024972321658e-6,2.646093479780266e-4,6.000261616754115e-4,0.0016215547827677567
Spiny dogfish,NMFS management area,2005,AI,98,1,7.387756099788017e-5,7.22598187259272e-5,-1.6177422719529768e-6,7.207285908667888e-5,0,3.692278842927869e-4
Spiny dogfish,NMFS management area,2005,BS,100,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2005,CAN,169,165,0.1247880430406275,0.12446734225937979,-3.207007812477125e-4,0.00926891112556175,0.108362226506915,0.1457426856711492
Spiny dogfish,NMFS management area,2005,CGOA,389,182,0.0443532946560402,0.04435136334080895,-1.931315231254449e-6,0.005379892004290311,0.035012078646411586,0.056241009933427184
Spiny dogfish,NMFS management area,2005,EGOA,190,174,0.21069398083381682,0.21144826699131286,7.542861574960369e-4,0.016735441154726638,0.1796723432847574,0.24681635036170313
Spiny dogfish,NMFS management area,2005,INSIDE,66,31,0.02209573041256375,0.02204239587481733,-5.333453774642241e-5,0.006008879468234864,0.013069234229330956,0.03791647514361771
Spiny dogfish,NMFS management area,2005,WC,84,42,0.041226981031392836,0.041489567020337334,2.625859889444984e-4,0.008772170432544267,0.02801121078916316,0.06480452271233368
Spiny dogfish,NMFS management area,2005,WGOA,119,13,8.499188304071743e-4,8.473040382451444e-4,-2.614792162029941e-6,2.2984820715106144e-4,4.838982849462651e-4,0.0014000998384862161
Spiny dogfish,NMFS management area,2006,AI,97,8,0.0010478525186074722,0.00104936179515008,1.5092765426078392e-6,3.9254759022962595e-4,4.384886231483007e-4,0.002111304043298021
Spiny dogfish,NMFS management area,2006,BS,214,1,4.340417930632254e-5,4.3183500561939354e-5,-2.2067874438318864e-7,4.4823909424721647e-5,0,2.622281891237086e-4
Spiny dogfish,NMFS management area,2006,CAN,171,168,0.1387644014583453,0.1387501589573968,-1.424250094847479e-5,0.008745821196428314,0.12282892749393048,0.15618453037225327
Spiny dogfish,NMFS management area,2006,CGOA,383,190,0.04557154543042743,0.04533576375509359,-2.3578167533383487e-4,0.00478671314654368,0.03754939749099045,0.05673954438244867
Spiny dogfish,NMFS management area,2006,EGOA,188,163,0.24568215169730315,0.2460659512896211,3.837995923179627e-4,0.017756693777182475,0.21224979024444376,0.2816923771795408
Spiny dogfish,NMFS management area,2006,INSIDE,71,25,0.01959453262065102,0.01993209524894125,3.3756262829022846e-4,0.0063935272839682955,0.010496366707677013,0.03708339086824106
Spiny dogfish,NMFS management area,2006,WC,84,23,0.027786838106860737,0.028233868562980158,4.4703045611942105e-4,0.009242208331533273,0.013852925756733908,0.05305954669932927
Spiny dogfish,NMFS management area,2006,WGOA,127,12,8.611906653786691e-4,8.672741205925457e-4,6.083455213876619e-6,2.432287157602735e-4,4.6408111266519947e-4,0.001467065610905008
Spiny dogfish,NMFS management area,2007,AI,92,7,8.876386730122592e-4,8.692703286055731e-4,-1.8368344406686056e-5,3.3227333950227407e-4,4.4124274485422984e-4,0.0019515073591601692
Spiny dogfish,NMFS management area,2007,BS,133,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2007,CAN,172,172,0.15426242098422638,0.1546273107624852,3.648897782588256e-4,0.009613392089033588,0.13523578717291976,0.1738614828092049
Spiny dogfish,NMFS management area,2007,CGOA,390,156,0.05330382356107371,0.05332284406731765,1.9020506243944135e-5,0.005529745796881148,0.04332172221995628,0.06511846128035625
Spiny dogfish,NMFS management area,2007,EGOA,191,185,0.2199817468556442,0.22066358762932795,6.818407736837451e-4,0.01413038563815402,0.19108329581514097,0.2464061455005607
Spiny dogfish,NMFS management area,2007,INSIDE,68,22,0.02598386420255132,0.026094391438315025,1.1052723576370632e-4,0.006958104749602527,0.015220742601458755,0.04366087132136098
Spiny dogfish,NMFS management area,2007,WC,84,28,0.059338620597144474,0.05949332135254839,1.547007554039137e-4,0.01612633033550792,0.03442970577966506,0.09991958039232246
Spiny dogfish,NMFS management area,2007,WGOA,125,6,4.8888654645052e-4,4.889462240678034e-4,5.96776172833097e-8,1.9200381246824893e-4,2.411416658585755e-4,0.0010080335830305134
Spiny dogfish,NMFS management area,2008,AI,95,12,0.002140923619640193,0.0021411693026641295,2.4568302393630087e-7,6.634918135949791e-4,0.0010739603915899559,0.0037542861044736206
Spiny dogfish,NMFS management area,2008,BS,130,1,7.629876007176771e-5,8.007119549727493e-5,3.7724354255072183e-6,7.859479469187242e-5,0,4.569034740084732e-4
Spiny dogfish,NMFS management area,2008,CAN,170,166,0.10940464468407023,0.10916626691051717,-2.383777735530529e-4,0.009559053109898364,0.09254108639292936,0.1300421505127462
Spiny dogfish,NMFS management area,2008,CGOA,388,165,0.030388034297078044,0.03039369206273649,5.657765658445557e-6,0.00307061036184659,0.024835569141430407,0.037330275189686936
Spiny dogfish,NMFS management area,2008,EGOA,191,177,0.1678433979996372,0.16749411282990975,-3.4928516972745904e-4,0.012801024418080738,0.1438546701061106,0.19466208671599253
Spiny dogfish,NMFS management area,2008,INSIDE,68,37,0.03130489697667223,0.03152527123145112,2.2037425477889477e-4,0.007285468839512557,0.019206421820091465,0.048836820923108974
Spiny dogfish,NMFS management area,2008,WC,82,31,0.04060020772314641,0.04075702758385499,1.5681986070858328e-4,0.009947264926537375,0.025222580223785634,0.06575409471750931
Spiny dogfish,NMFS management area,2008,WGOA,126,17,0.0016027106257396962,0.0015957098410266225,-7.000784713073662e-6,3.970108443803326e-4,9.668880896833989e-4,0.0026428144636755687
Spiny dogfish,NMFS management area,2009,AI,95,1,7.699043239509691e-5,7.527666946190733e-5,-1.713762933189581e-6,7.652009359805432e-5,0,4.5928197247228577e-4
Spiny dogfish,NMFS management area,2009,BS,129,1,5.638911851278802e-5,5.512472036496863e-5,-1.2643981478193945e-6,5.482352690206534e-5,0,3.38982382696096e-4
Spiny dogfish,NMFS management area,2009,CAN,172,172,0.16345268599751295,0.16316993024186918,-2.8275575564376543e-4,0.009986013316659539,0.14464522506284608,0.1835048573284621
Spiny dogfish,NMFS management area,2009,CGOA,389,216,0.03602885464093523,0.035960934599176556,-6.7920041758672e-5,0.0032631053479312486,0.030469169910397168,0.04364116284139711
Spiny dogfish,NMFS management area,2009,EGOA,189,174,0.12664813571595834,0.1272586163903612,6.104806744028635e-4,0.011668028848252628,0.10518331030834124,0.15070145504119928
Spiny dogfish,NMFS management area,2009,INSIDE,67,28,0.023057463972276336,0.023123541035410915,6.607706313457862e-5,0.006590101814509949,0.014359414976300854,0.044383725558399104
Spiny dogfish,NMFS management area,2009,WC,84,47,0.03516422589654967,0.0353675303470358,2.0330445048612894e-4,0.00939424307807075,0.02033905696084192,0.059703937971050766
Spiny dogfish,NMFS management area,2009,WGOA,124,11,7.003722361453789e-4,7.01936271589287e-4,1.5640354439081308e-6,2.028124459782077e-4,3.5236509557246915e-4,0.001174074069163804
Spiny dogfish,NMFS management area,2010,AI,93,6,4.044401668404055e-4,4.1085780202014413e-4,6.417635179738657e-6,1.6125266231134576e-4,1.356861176289983e-4,8.140401455028717e-4
Spiny dogfish,NMFS management area,2010,BS,130,3,1.4530272658258133e-4,1.4264782962056482e-4,-2.6548969620165074e-6,8.331253123986234e-5,4.797789910275258e-5,4.1866768832473744e-4
Spiny dogfish,NMFS management area,2010,CAN,172,170,0.12942807874783196,0.12968822140335856,2.601426555265962e-4,0.011073733378417145,0.10900504728010937,0.15230303466964643
Spiny dogfish,NMFS management area,2010,CGOA,391,219,0.04950616257748111,0.049611546894213356,1.0538431673224463e-4,0.0045599860022296065,0.04089904500016289,0.059769785964830215
Spiny dogfish,NMFS management area,2010,EGOA,193,172,0.1773109403659719,0.17709534760909232,-2.1559275687957347e-4,0.013632340271450093,0.15207805345530223,0.20538198296186794
Spiny dogfish,NMFS management area,2010,INSIDE,66,36,0.029436486697400892,0.02922904898728981,-2.0743771011108234e-4,0.007282723344536031,0.01908026817446441,0.050647290242108095
Spiny dogfish,NMFS management area,2010,WC,84,41,0.031042807651495148,0.0309329852149172,-1.0982243657794988e-4,0.0080294016247316,0.019047567575455848,0.05279608506209625
Spiny dogfish,NMFS management area,2010,WGOA,124,21,0.001224573852049433,0.0012184481720441303,-6.125680005302772e-6,2.559540795835554e-4,8.157082647377215e-4,0.001841378852797152
Spiny dogfish,NMFS management area,2011,AI,93,4,3.624230729515996e-4,3.5408541075343996e-4,-8.337662198159613e-6,1.7388241782383894e-4,9.19158576441758e-5,9.070398558902257e-4
Spiny dogfish,NMFS management area,2011,BS,129,1,6.503356867091479e-5,6.412388174439726e-5,-9.096869265175271e-7,6.415370399380014e-5,0,3.901605872568477e-4
Spiny dogfish,NMFS management area,2011,CAN,172,166,0.12837233045865637,0.12815498203376624,-2.1734842489012918e-4,0.010278103119486489,0.1090495929334982,0.1511563238896121
Spiny dogfish,NMFS management area,2011,CGOA,387,165,0.025997294038926016,0.026022091653175428,2.4797614249411765e-5,0.002953596944276303,0.021067442912311635,0.03263524391513893
Spiny dogfish,NMFS management area,2011,EGOA,191,161,0.11079556742775457,0.1107628667187769,-3.270070897766486e-5,0.009194364438612658,0.09396189161550741,0.13032890025378718
Spiny dogfish,NMFS management area,2011,INSIDE,68,37,0.020358261144518497,0.0201663633048309,-1.9189783968759713e-4,0.0036163812404274463,0.014417414134864972,0.02917625372513084
Spiny dogfish,NMFS management area,2011,WC,134,63,0.0573422437534106,0.05724569429384138,-9.654945956921734e-5,0.009879273313526293,0.04001403713866468,0.07931550683368689
Spiny dogfish,NMFS management area,2011,WGOA,125,10,6.674718489678903e-4,6.664820191546147e-4,-9.898298132756701e-7,2.0437618487205626e-4,3.318219834048032e-4,0.001134431146576758
Spiny dogfish,NMFS management area,2012,AI,95,3,3.993866275836413e-4,3.938976534289596e-4,-5.488974154681725e-6,2.2368413122577044e-4,1.3244474066396322e-4,0.0010779873258597791
Spiny dogfish,NMFS management area,2012,BS,133,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2012,CAN,171,167,0.09364437425277855,0.09305930897712218,-5.850652756563685e-4,0.008620613660381103,0.07790896172673871,0.11302529265093639
Spiny dogfish,NMFS management area,2012,CGOA,390,135,0.02819635230600279,0.02817501153322421,-2.1340772778578876e-5,0.003280694431307589,0.0225300044222501,0.03546616878288872
Spiny dogfish,NMFS management area,2012,EGOA,192,169,0.16694542895559583,0.16641743336263143,-5.279955929644031e-4,0.012277272221280973,0.14522762968167205,0.1941324257525972
Spiny dogfish,NMFS management area,2012,INSIDE,67,22,0.02395944426071256,0.023935073604451573,-2.437065626098578e-5,0.006143140508583892,0.013987251216165645,0.0391754241267697
Spiny dogfish,NMFS management area,2012,WC,94,40,0.03986519564037761,0.040228358829859874,3.631631894822629e-4,0.010067526798769332,0.024803244704936216,0.06591486506365339
Spiny dogfish,NMFS management area,2012,WGOA,126,10,0.0010978838052428186,0.0010995567263718954,1.6729211290767484e-6,3.493537874041722e-4,0.00059743257785669615,0.0019970027956088495
Spiny dogfish,NMFS management area,2013,AI,95,8,7.051257695193039e-4,7.031087080557638e-4,-2.017061463540086e-6,2.449452610522298e-4,3.5035345190104455e-4,0.0013253148832750243
Spiny dogfish,NMFS management area,2013,BS,127,1,6.669026864507887e-5,6.867775341554845e-5,1.987484770469582e-6,6.716775127166447e-5,0,3.831181843237084e-4
Spiny dogfish,NMFS management area,2013,CAN,171,154,0.10524409053320924,0.10516754447139633,-7.654606181291268e-5,0.008968467876827127,0.08902603954354417,0.12495943971247342
Spiny dogfish,NMFS management area,2013,CGOA,384,135,0.014225308476157085,0.014190543039253675,-3.476543690341012e-5,0.0020860281629668555,0.010549899004295276,0.018857945877060377
Spiny dogfish,NMFS management area,2013,EGOA,192,157,0.08693541767281247,0.08730734798784133,3.7193031502885665e-4,0.008731010381720842,0.0706478512114372,0.10645377949326762
Spiny dogfish,NMFS management area,2013,INSIDE,67,38,0.031941998957440675,0.03230749446953394,3.6549551209326403e-4,0.006920811111650625,0.02100678751014572,0.04911788530924722
Spiny dogfish,NMFS management area,2013,WC,110,40,0.02667401428827426,0.026727844231501516,5.382994322725501e-5,0.007040395097085063,0.015275980665699204,0.0444349883996596
Spiny dogfish,NMFS management area,2013,WGOA,126,14,0.0011987400739566939,0.0012093860812298378,1.0646007273143899e-5,3.545425265683716e-4,6.651631725195905e-4,0.002138693121935314
Spiny dogfish,NMFS management area,2014,AI,114,3,2.537817216250766e-4,2.50180078680454e-4,-3.6016429446226127e-6,1.5497120755287558e-4,6.284368373084341e-5,8.596776176229565e-4
Spiny dogfish,NMFS management area,2014,BS,180,2,8.043710847925199e-5,8.105844376537348e-5,6.213352861214914e-7,5.662087973500603e-5,0,2.8204852059971315e-4
Spiny dogfish,NMFS management area,2014,CAN,172,167,0.07600953374132012,0.07615463996953054,1.4510622821041486e-4,0.00716763593404824,0.06276997558129424,0.09133756699836712
Spiny dogfish,NMFS management area,2014,CGOA,388,154,0.023466963631694347,0.02357671686376953,1.0975323207518262e-4,0.002712764450893533,0.018966876284581997,0.029695187933950457
Spiny dogfish,NMFS management area,2014,EGOA,190,155,0.07679599262884595,0.07660670696253459,-1.8928566631136456e-4,0.007541993675681592,0.06381516023752998,0.09392948728068815
Spiny dogfish,NMFS management area,2014,INSIDE,69,29,0.015022232627311808,0.014964111082967921,-5.8121544343887194e-5,0.003759442770983621,0.009531692149604924,0.0253621544548911
Spiny dogfish,NMFS management area,2014,WC,162,57,0.028907699620982302,0.028851732157136815,-5.596746384548684e-5,0.005741438125147107,0.019943641407729914,0.04335336897757391
Spiny dogfish,NMFS management area,2014,WGOA,134,13,9.116202315405958e-4,9.137534311751701e-4,2.1331996345743624e-6,2.887657464253791e-4,4.845582855786681e-4,0.0018058383222698691
Spiny dogfish,NMFS management area,2015,AI,96,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2015,BS,215,2,7.724384457582181e-5,7.788028273316291e-5,6.364381573410966e-7,5.641716332609746e-5,0,3.033359999976434e-4
Spiny dogfish,NMFS management area,2015,CAN,172,166,0.05562435565296175,0.055401525969299606,-2.2282968366214156e-4,0.004925638633569588,0.047651381046390585,0.06737806909480738
Spiny dogfish,NMFS management area,2015,CGOA,389,164,0.06589141766522688,0.06602935509637085,1.379374311439724e-4,0.0065245700900512455,0.05346760676487503,0.08005787496690749
Spiny dogfish,NMFS management area,2015,EGOA,191,147,0.06450436857436377,0.06448212780080241,-2.224077356136056e-5,0.008209584221389375,0.050240406143230935,0.08314176391064158
Spiny dogfish,NMFS management area,2015,INSIDE,66,40,0.01758302936580158,0.01773832538838946,1.552960225878787e-4,0.005488560909496233,0.010004385836027136,0.03458562707738845
Spiny dogfish,NMFS management area,2015,WC,96,54,0.032585970315644724,0.03221752509465828,-3.684452209864464e-4,0.008334106667029873,0.020838795140636118,0.0565950040284742
Spiny dogfish,NMFS management area,2015,WGOA,126,11,7.390695655118399e-4,7.517054110183266e-4,1.2635845506486646e-5,2.2945091209615928e-4,3.9714624698184537e-4,0.0013089636538098312
Spiny dogfish,NMFS management area,2016,AI,92,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2016,BS,216,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2016,CAN,170,163,0.05589885043810127,0.05562278717021155,-2.7606326788971736e-4,0.007143333853174579,0.044092426080021827,0.07203725887276893
Spiny dogfish,NMFS management area,2016,CGOA,390,170,0.05676025413725682,0.05683500889359393,7.475475633710732e-5,0.00618918253407231,0.0461580044595954,0.07091557394025222
Spiny dogfish,NMFS management area,2016,EGOA,191,146,0.11432657532223478,0.11406453406026847,-2.620412619663143e-4,0.011969839099276491,0.0940251777684673,0.14322573508591738
Spiny dogfish,NMFS management area,2016,INSIDE,68,24,0.020376942155489578,0.0202876448293617,-8.929732612787677e-5,0.005491117097647597,0.011825513865284413,0.034948556858300686
Spiny dogfish,NMFS management area,2016,WC,95,27,0.022355073788449403,0.022663175910045956,3.0810212159655334e-4,0.006494014161527358,0.012373282796494998,0.03873396955110984
Spiny dogfish,NMFS management area,2016,WGOA,126,5,3.324459637502489e-4,3.355634476826057e-4,3.1174839323568244e-6,1.44696520191464e-4,1.3273549711175273e-4,7.319530293854025e-4
Spiny dogfish,NMFS management area,2017,AI,207,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2017,BS,133,0,0,0,0,0,0,0
Spiny dogfish,NMFS management area,2017,CAN,168,158,0.08761621934933012,0.08755776608452435,-5.845326480576063e-5,0.0097101552007059,0.07041712534141982,0.10923864345011638
Spiny dogfish,NMFS management area,2017,CGOA,392,221,0.09849696214359503,0.0985090144558364,1.2052312241370156e-5,0.007363067115509154,0.0848164878511238,0.11360103961198016
