species,area_combo,year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci
Sleeper shark,FMP (with Inside waters),2013,BSAI,222,6,2.662988094609491e-4,2.6591053945954106e-4,-3.882700014080421e-7,1.1153391202161779e-4,1.1241101802150374e-4,5.362092545187968e-4
Sleeper shark,FMP (with Inside waters),2013,CAN,171,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2013,GOA,769,70,0.002511475751413426,0.002506577826510591,-4.8979249028346765e-6,3.9405087030045986e-4,0.001869905379096634,0.0034232579061173945
Sleeper shark,FMP (with Inside waters),2013,WC,110,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2014,BSAI,294,16,5.660593777369321e-4,5.69325302785884e-4,3.265925048951952e-6,1.4978548442875765e-4,3.1998502367595015e-4,9.112461184484395e-4
Sleeper shark,FMP (with Inside waters),2014,CAN,172,3,2.5026696632759264e-5,2.5048791499255268e-5,2.2094866496003837e-8,1.4253274247577903e-5,8.33367164819417e-6,6.675616036314127e-5
Sleeper shark,FMP (with Inside waters),2014,GOA,781,60,0.0011929239649249909,0.001199264779535781,6.340814610790143e-6,2.0112553671761544e-4,8.623827820983197e-4,0.0016825316101485132
Sleeper shark,FMP (with Inside waters),2014,WC,162,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2015,BSAI,311,12,3.8643374181267226e-4,3.878245247948047e-4,1.390782982132457e-6,1.232119424617686e-4,2.0523233066393912e-4,7.264287833351009e-4
Sleeper shark,FMP (with Inside waters),2015,CAN,172,4,5.021759463102174e-5,5.0706966885485574e-5,4.893722544638347e-7,2.985863996352418e-5,1.67267352281212e-5,1.6728351578580911e-4
Sleeper shark,FMP (with Inside waters),2015,GOA,772,56,0.0012262814792901942,0.001231522893044591,5.2414137543968595e-6,2.957668230011633e-4,7.631474137281361e-4,0.0020334760968128518
Sleeper shark,FMP (with Inside waters),2015,WC,96,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2016,BSAI,308,17,5.174348652434692e-4,5.177644082266476e-4,3.2954298317836115e-7,1.2345261569747252e-4,3.263071874978906e-4,8.176352327019318e-4
Sleeper shark,FMP (with Inside waters),2016,CAN,170,4,4.952162113978963e-5,4.895520480147507e-5,-5.6641633831456e-7,2.5868991533471075e-5,1.969435512473347e-5,1.2950717778443673e-4
Sleeper shark,FMP (with Inside waters),2016,GOA,775,54,0.0012030793893485386,0.0012109711187106055,7.89172936206694e-6,2.057345513391528e-4,8.546777625011722e-4,0.0016687845876803792
Sleeper shark,FMP (with Inside waters),2016,WC,95,0,0,0,0,0,0,0
Sleeper shark,FMP (with Inside waters),2017,BSAI,340,19,9.599692210298027e-4,9.615148178328909e-4,1.5455968030882172e-6,2.600556275437036e-4,5.520546937280155e-4,0.0016550328520530404
Sleeper shark,FMP (with Inside waters),2017,CAN,168,3,3.601653302932178e-5,3.495431488467143e-5,-1.0622181446503514e-6,2.0368038416716462e-5,1.1983743328113946e-5,1.0997151109787029e-4
Sleeper shark,FMP (with Inside waters),2017,GOA,774,70,0.0012960751467170554,0.0012958824026752074,-1.9274404184808566e-7,2.0231824583540569e-4,9.686020623730083e-4,0.0017616715210021269
Sleeper shark,FMP (with Inside waters),2017,WC,203,1,4.097262084396235e-5,4.1191592515069526e-5,2.1897167110717866e-7,4.0213088599635586e-5,0,2.4560245601238577e-4
Sleeper shark,FMP (with Inside waters),2018,BSAI,223,8,3.080157906040151e-4,3.1182379036190345e-4,3.8079997578883322e-6,1.1103312921045397e-4,1.2426545547905278e-4,5.831723789661429e-4
Sleeper shark,FMP (with Inside waters),2018,CAN,301,15,1.099525834605841e-4,1.0933399676382928e-4,-6.185866967548176e-7,3.353495609495791e-5,6.204032797497764e-5,2.0612487172626083e-4
Sleeper shark,FMP (with Inside waters),2018,GOA,782,42,6.040085546713273e-4,6.041192123251762e-4,1.106576538489109e-7,1.1714346184791472e-4,4.104988459200511e-4,8.763774339659007e-4
Sleeper shark,FMP (with Inside waters),2018,WC,142,2,5.527767790632883e-5,5.306721697765388e-5,-2.210460928674949e-6,4.578183944199485e-5,9.02410532202295e-6,2.9256594587845163e-4
Sleeper shark,FMP (with Inside waters),2019,BSAI,221,12,4.033991223756483e-4,4.000620641398841e-4,-3.3370582357641508e-6,1.1495620513305196e-4,2.184269823323012e-4,7.179007710659186e-4
Sleeper shark,FMP (with Inside waters),2019,CAN,164,4,4.358590180382745e-5,4.388951099995707e-5,3.036091961296179e-7,2.2748899010628694e-5,8.720953110125916e-6,1.133852017907009e-4
Sleeper shark,FMP (with Inside waters),2019,GOA,874,59,9.125273889000809e-4,9.149547377091265e-4,2.4273488090456076e-6,1.4833947964233352e-4,6.645612133831647e-4,0.0012549460565816465
Sleeper shark,FMP (with Inside waters),2019,WC,104,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),1998,BSAI,126,23,0.0022960047897587757,0.002303505947044633,7.501157285857551e-6,6.808598679247369e-4,0.0013590687755762221,0.004361538686313613
Sleeper shark,FMP (without Inside waters),1998,CAN,130,2,1.1057008542549135e-4,1.0995039500032466e-4,-6.196904251666932e-7,7.92133941161082e-5,0,4.335917776941484e-4
Sleeper shark,FMP (without Inside waters),1998,GOA,708,193,0.0059920968882470034,0.00599095435118024,-1.142537066763441e-6,5.693631329706767e-4,0.0049571716013919595,0.007194979672056739
Sleeper shark,FMP (without Inside waters),1999,BSAI,99,7,0.0016841834148572468,0.0016785963042606409,-5.587110596605915e-6,7.92250529519456e-4,6.01868601477516e-4,0.004079573932176869
Sleeper shark,FMP (without Inside waters),1999,CAN,168,6,2.63734621170579e-4,2.65281175466858e-4,1.5465542962790168e-6,1.0929120674311078e-4,1.1293213233929097e-4,5.784620798632025e-4
Sleeper shark,FMP (without Inside waters),1999,GOA,702,188,0.007201503689217339,0.007196065901976929,-5.4377872404105104e-6,6.814292728895123e-4,0.006036088548789071,0.008723050148873207
Sleeper shark,FMP (without Inside waters),1999,WC,84,2,1.7041222669293127e-4,1.7001003595993865e-4,-4.0219073299261926e-7,1.1974655348912269e-4,0,6.283033752137758e-4
Sleeper shark,FMP (without Inside waters),2000,BSAI,193,60,0.0039692312897991544,0.003960318687628157,-8.91260217099777e-6,5.495748490563224e-4,0.0029886818545752994,0.005199015090351888
Sleeper shark,FMP (without Inside waters),2000,CAN,130,5,3.900883587147481e-4,3.787199769928966e-4,-1.1368381721851492e-5,1.835344820789865e-4,1.1205881204196491e-4,9.473938033422373e-4
Sleeper shark,FMP (without Inside waters),2000,GOA,693,199,0.007107868328455483,0.007113071252577939,5.2029241224558e-6,6.942435811788044e-4,0.0058497543225284054,0.008575962378298206
Sleeper shark,FMP (without Inside waters),2001,BSAI,196,21,0.0014879210060366182,0.0014909386874391718,3.017681402553646e-6,3.589224738990849e-4,9.21485993251612e-4,0.0024020090454562482
Sleeper shark,FMP (without Inside waters),2001,CAN,172,6,3.569672518456423e-4,3.554059270559389e-4,-1.5613247897033997e-6,1.4325838301297385e-4,1.1912279358868266e-4,7.124936701470565e-4
Sleeper shark,FMP (without Inside waters),2001,GOA,686,173,0.00830483631471832,0.008306336477525192,1.5001628068719158e-6,8.118133696826357e-4,0.006894210067051049,0.010041883636284187
Sleeper shark,FMP (without Inside waters),2001,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2002,BSAI,196,25,0.0016525253178853428,0.0016432149321554104,-9.310385729932374e-6,3.3219696521037e-4,0.0011321481009717407,0.002433315035212614
Sleeper shark,FMP (without Inside waters),2002,CAN,171,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2002,GOA,690,181,0.008544319041659743,0.00851357767021993,-3.074137143981373e-5,7.98966088688248e-4,0.007173132006609969,0.010285298385653176
Sleeper shark,FMP (without Inside waters),2002,WC,84,1,1.1894692609812814e-4,1.1403243790691643e-4,-4.9144881912117135e-6,1.1386972188288684e-4,0,7.142848812136171e-4
Sleeper shark,FMP (without Inside waters),2003,BSAI,195,35,0.002355367568299733,0.002340473555447562,-1.4894012852170822e-5,3.873612060537852e-4,0.0017626225388089796,0.003344936438790961
Sleeper shark,FMP (without Inside waters),2003,CAN,170,5,5.960988904215253e-5,5.8043113227176536e-5,-1.5667758149759943e-6,2.978081518941576e-5,2.233056239703395e-5,1.6686351619593585e-4
Sleeper shark,FMP (without Inside waters),2003,GOA,699,170,0.008694598332003556,0.008708037850780417,1.3439518776860518e-5,8.70633891508952e-4,0.007174147030540021,0.010679293897965727
Sleeper shark,FMP (without Inside waters),2003,WC,84,3,4.7905206293708647e-4,4.833248300530659e-4,4.2727671159794515e-6,2.8469727017262455e-4,1.1901118247578978e-4,0.0015582345929652875
Sleeper shark,FMP (without Inside waters),2004,BSAI,196,32,0.0020214188261599374,0.0020205239078196864,-8.949183402510476e-7,4.0416021023845905e-4,0.0013432517221775497,0.0030001054620443727
Sleeper shark,FMP (without Inside waters),2004,CAN,171,7,1.566497833011331e-4,1.5612512633885928e-4,-5.246569622738176e-7,7.068749699041895e-5,5.972354250066253e-5,3.795022033758441e-4
Sleeper shark,FMP (without Inside waters),2004,GOA,684,127,0.0057520178016111975,0.00574050401883616,-1.1513782775037819e-5,7.165024849077124e-4,0.004544651180918619,0.00744159668124916
Sleeper shark,FMP (without Inside waters),2004,WC,84,1,9.944529414923556e-5,9.924306181090428e-5,-2.0223233833128193e-7,9.702496217489954e-5,0,4.99690691461985e-4
Sleeper shark,FMP (without Inside waters),2005,BSAI,198,31,0.0016206756366065865,0.001612946737191985,-7.728899414601422e-6,3.634226668308844e-4,0.0011069909522775606,0.0027060314645490466
Sleeper shark,FMP (without Inside waters),2005,CAN,169,5,4.265916251691735e-5,4.270729898905969e-5,4.8136472142340254e-8,1.9420246389118313e-5,1.699989766863991e-5,9.66048387205612e-5
Sleeper shark,FMP (without Inside waters),2005,GOA,698,126,0.005560703977545622,0.005564792641281286,4.088663735663835e-6,7.353130687081772e-4,0.004296788379553178,0.007262511642725173
Sleeper shark,FMP (without Inside waters),2005,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2006,BSAI,311,21,0.001015328462274788,0.0010272032546573787,1.1874792382590791e-5,2.6957818124224037e-4,6.079389668582905e-4,0.001730222399777388
Sleeper shark,FMP (without Inside waters),2006,CAN,171,4,7.253568984519239e-5,7.130739875204427e-5,-1.2282910931481168e-6,3.875444719846719e-5,2.075884924993916e-5,2.09343722334784e-4
Sleeper shark,FMP (without Inside waters),2006,GOA,698,119,0.004871281000647536,0.004842212736490992,-2.906826415654401e-5,6.420736350177023e-4,0.0037937936806532427,0.006338210690356239
Sleeper shark,FMP (without Inside waters),2006,WC,84,1,1.2010598740602931e-4,1.2183290820529113e-4,1.7269207992618205e-6,1.226444825300131e-4,0,6.085686465433301e-4
Sleeper shark,FMP (without Inside waters),2007,BSAI,225,22,0.0011715027714348915,0.0011701904511279314,-1.3123203069600499e-6,2.501602947172521e-4,7.656887536797313e-4,0.0018015336773174418
Sleeper shark,FMP (without Inside waters),2007,CAN,172,5,1.0633898505346487e-4,1.0562221463633576e-4,-7.167704171291109e-7,5.568610977287848e-5,3.5436957048592005e-5,3.211153039249855e-4
Sleeper shark,FMP (without Inside waters),2007,GOA,706,101,0.005023874236048612,0.005020263504798681,-3.610731249931512e-6,6.970909899210919e-4,0.0039186005364036675,0.006651007288441947
Sleeper shark,FMP (without Inside waters),2007,WC,84,2,2.387721686783941e-4,2.3417109618916997e-4,-4.601072489224142e-6,1.666060525027716e-4,0,8.354473962329651e-4
Sleeper shark,FMP (without Inside waters),2008,BSAI,225,17,9.517938376661521e-4,9.475071634941961e-4,-4.286674171955938e-6,2.3709511381285703e-4,5.877496906768271e-4,0.0015444423734969394
Sleeper shark,FMP (without Inside waters),2008,CAN,170,5,6.003986647133697e-5,6.0300500708759504e-5,2.606342374225374e-7,2.6922327198985206e-5,2.3977154522187876e-5,1.4384923030947785e-4
Sleeper shark,FMP (without Inside waters),2008,GOA,705,76,0.003416083760940352,0.0034028823800647937,-1.32013808755581e-5,4.946930815690209e-4,0.0025738195755334124,0.004525555202899056
Sleeper shark,FMP (without Inside waters),2008,WC,82,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2009,BSAI,224,31,0.0014262520344180108,0.001426479250877788,2.2721645977718218e-7,2.766794491346824e-4,9.98482707754763e-4,0.002113367680350962
Sleeper shark,FMP (without Inside waters),2009,CAN,172,9,7.594680348342672e-5,7.711001589920819e-5,1.1632124157814726e-6,2.4668442289240458e-5,3.9073542641013954e-5,1.3532998521792418e-4
Sleeper shark,FMP (without Inside waters),2009,GOA,702,105,0.0028969316224509833,0.002882655277686216,-1.4276344764767215e-5,4.2519229899969904e-4,0.0022036339495780486,0.004010791047149194
Sleeper shark,FMP (without Inside waters),2009,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2010,BSAI,223,20,9.591148431264315e-4,9.609333617782967e-4,1.8185186518652726e-6,2.6091546557744e-4,5.669937047053363e-4,0.0016565781686739536
Sleeper shark,FMP (without Inside waters),2010,CAN,172,4,3.673443774100199e-5,3.7291575448575834e-5,5.571377075738409e-7,1.9441391819823656e-5,7.35355686370721e-6,9.553092211592446e-5
Sleeper shark,FMP (without Inside waters),2010,GOA,708,53,0.0018749677987870978,0.0018913598524960102,1.6392053708912373e-5,3.721166953097551e-4,0.0012904337123518966,0.002785311434914884
Sleeper shark,FMP (without Inside waters),2010,WC,84,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2011,BSAI,222,12,4.5698081637304713e-4,4.5350487739065e-4,-3.4759389823971155e-6,1.2993213195835324e-4,2.2819627235706386e-4,7.251953118221899e-4
Sleeper shark,FMP (without Inside waters),2011,CAN,172,3,2.9852988955886738e-5,2.953727302314939e-5,-3.1571593273734894e-7,1.6948982157033905e-5,9.895694212789224e-6,8.954798474243378e-5
Sleeper shark,FMP (without Inside waters),2011,GOA,703,45,0.0015274376474495891,0.0015238133748284293,-3.6242726211598367e-6,3.237243640452469e-4,9.920286125818896e-4,0.002361696988417769
Sleeper shark,FMP (without Inside waters),2011,WC,134,1,6.261752740515944e-5,6.314211520070337e-5,5.245877955439382e-7,6.160547564259208e-5,0,3.765194000167989e-4
Sleeper shark,FMP (without Inside waters),2012,BSAI,228,7,5.547981535028867e-4,5.589878616456027e-4,4.189708142715944e-6,2.2737567512218934e-4,2.2254218671641614e-4,0.0012755678524049238
Sleeper shark,FMP (without Inside waters),2012,CAN,171,2,2.951985948546885e-5,2.9332241354668754e-5,-1.876181308000955e-7,2.0671950421824327e-5,0,1.1789689457444032e-4
Sleeper shark,FMP (without Inside waters),2012,GOA,708,41,0.0014080269089319596,0.0013991686988102366,-8.858210121723015e-6,2.499399140865519e-4,9.811601623373404e-4,0.0020143264010278367
Sleeper shark,FMP (without Inside waters),2012,WC,94,1,5.4859382339774544e-5,5.520569813582067e-5,3.463157960461257e-7,5.681440559093072e-5,0,3.311867472447858e-4
Sleeper shark,FMP (without Inside waters),2013,BSAI,222,6,2.662988094609491e-4,2.655271940930001e-4,-7.716153679490309e-7,1.1460684776838266e-4,7.640837125275183e-5,5.718351978800441e-4
Sleeper shark,FMP (without Inside waters),2013,CAN,171,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2013,GOA,702,56,0.0020399986364232213,0.0020347702115771217,-5.228424846099623e-6,3.529252948880823e-4,0.0014374215806596084,0.002895784460364258
Sleeper shark,FMP (without Inside waters),2013,WC,110,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2014,BSAI,294,16,5.660593777369321e-4,5.73028649813808e-4,6.969272076875902e-6,1.4500106737512473e-4,3.4460901637531745e-4,9.11614626533936e-4
Sleeper shark,FMP (without Inside waters),2014,CAN,172,3,2.5026696632759264e-5,2.4931954053541974e-5,-9.474257921728989e-8,1.4399679118245267e-5,8.333807957584026e-6,6.926147452124741e-5
Sleeper shark,FMP (without Inside waters),2014,GOA,712,40,9.052328557889493e-4,9.040838933402091e-4,-1.1489624487402489e-6,1.813539648314621e-4,6.222065292207757e-4,0.0013372495874718936
Sleeper shark,FMP (without Inside waters),2014,WC,162,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2015,BSAI,311,12,3.8643374181267226e-4,3.8516599008030277e-4,-1.267751732369495e-6,1.227687069482937e-4,2.0537642222425784e-4,7.181713135712303e-4
Sleeper shark,FMP (without Inside waters),2015,CAN,172,4,5.021759463102174e-5,5.079618909095926e-5,5.7859445993752e-7,2.8986287236394988e-5,1.6730433703751502e-5,1.4334355987091882e-4
Sleeper shark,FMP (without Inside waters),2015,GOA,706,37,0.0010251925704326604,0.0010415759369622152,1.6383366529554777e-5,3.1115647658563965e-4,5.979550680422878e-4,0.0020377728962200055
Sleeper shark,FMP (without Inside waters),2015,WC,96,0,0,0,0,0,0,0
Sleeper shark,FMP (without Inside waters),2016,BSAI,308,17,5.174348652434692e-4,5.17310391463426e-4,-1.2447378004319318e-7,1.276165931178905e-4,2.992078770652237e-4,8.158915794533169e-4
Sleeper shark,FMP (without Inside waters),2016,CAN,170,4,4.952162113978963e-5,4.926666235896937e-5,-2.549587808202617e-7,2.6118208190441296e-5,1.9692412435138756e-5,1.3165227179074505e-4
Sleeper shark,FMP (without Inside waters),2016,GOA,707,44,0.0010702416275971281,0.0010706487602900488,4.071326929206819e-7,1.9863831040733499e-4,0.00074811825132136355,0.0015340222321989963
