species,area_combo,year,area,n_stations,n_pos_catch,area_cpue,boot_area_cpue,boot_bias,boot_sd,boot_lci,boot_uci
Common sharks,FMP (with Inside waters),2017,GOA,774,474,0.08305104233631455,0.08315073963002276,9.969729370820635e-5,0.004873101105302668,0.07369968605883655,0.09290761377135405
Common sharks,FMP (with Inside waters),2017,WC,203,69,0.03232062890921005,0.03256350653290828,2.4287762369822746e-4,0.005917297942583979,0.022617217324971153,0.04644372448843535
Common sharks,FMP (with Inside waters),2018,BSAI,223,9,3.3874393134064357e-4,3.3527694793676946e-4,-3.466983403874104e-6,1.1537982701455582e-4,1.5401475801636255e-4,6.156528769879674e-4
Common sharks,FMP (with Inside waters),2018,CAN,301,301,0.10428695618601205,0.10412075627617348,-1.6619990983857136e-4,0.006246246797953958,0.09324066494633593,0.11750088615241831
Common sharks,FMP (with Inside waters),2018,GOA,782,438,0.05178383017645233,0.05176158298663767,-2.2247189814660062e-5,0.0037349752889965114,0.04522840342051338,0.059851636720889535
Common sharks,FMP (with Inside waters),2018,WC,142,78,0.06822951925229928,0.06818454014517647,-4.497910712281117e-5,0.010022593959864077,0.05059001267351402,0.09114480554907083
Common sharks,FMP (with Inside waters),2019,BSAI,221,13,4.3459265756491493e-4,4.369484169406773e-4,2.3557593757623585e-6,1.2116341637819029e-4,2.468995797960778e-4,7.397484442122406e-4
Common sharks,FMP (with Inside waters),2019,CAN,164,162,0.062126537087532956,0.062177829898874395,5.129281134143987e-5,0.0048818091799781565,0.05297164417837396,0.07224747121585443
Common sharks,FMP (with Inside waters),2019,GOA,874,522,0.07718563010396119,0.07703709166464286,-1.4853843931833532e-4,0.004589833706032477,0.06898285527127127,0.08673836330308325
Common sharks,FMP (with Inside waters),2019,WC,104,49,0.03636269197434383,0.036602430019446935,2.3973804510310504e-4,0.009314233296302193,0.022327136351834868,0.06223105061585757
Common sharks,FMP (without Inside waters),1998,BSAI,126,27,0.0019014810355836975,0.0018956937696921943,-5.787265891503196e-6,3.9421624244580716e-4,0.001255495180164864,0.0029026855417313333
Common sharks,FMP (without Inside waters),1998,CAN,130,116,0.1271759085404323,0.12738767158327252,2.1176304284023506e-4,0.01158043433389908,0.10529137106929058,0.1529835041290344
Common sharks,FMP (without Inside waters),1998,GOA,708,600,0.08086880924976407,0.081044908279496,1.7609902973192426e-4,0.005214329003875786,0.07084053450727527,0.09112429203716563
Common sharks,FMP (without Inside waters),1999,BSAI,99,11,0.0019743354657386007,0.0019697702664300608,-4.565199308539936e-6,7.884103961713022e-4,8.89919846794904e-4,0.004419963352168119
Common sharks,FMP (without Inside waters),1999,CAN,168,159,0.13008742085532712,0.1297719817632027,-3.154390921244199e-4,0.012891030533927986,0.10653573683364914,0.15706611658864372
Common sharks,FMP (without Inside waters),1999,GOA,702,454,0.04131431104495053,0.041508019043228137,1.937079982776077e-4,0.0033911904708449426,0.03493038394052627,0.04844762896612842
Common sharks,FMP (without Inside waters),1999,WC,84,38,0.04723060158502426,0.04747863837033285,2.480367853085891e-4,0.013151632970261735,0.025191275000114914,0.07841512584822963
Common sharks,FMP (without Inside waters),2000,BSAI,193,62,0.004045994471451445,0.004015510786551022,-3.0483684900423254e-5,5.461487598172043e-4,0.0031203224674639573,0.005284680107730145
Common sharks,FMP (without Inside waters),2000,CAN,130,119,0.10738193883644498,0.10755425496268362,1.7231612623863635e-4,0.010203743762767916,0.08902106656532434,0.13016626482918095
Common sharks,FMP (without Inside waters),2000,GOA,693,494,0.05532348641011712,0.055534365664656575,2.108792545394561e-4,0.0038536480392398717,0.04822106528475613,0.06389836548734401
Common sharks,FMP (without Inside waters),2001,BSAI,196,25,0.0016944904150166498,0.0017107939475958353,1.630353257918546e-5,3.5857812024265445e-4,0.0010778255126475933,0.0025029522666795284
Common sharks,FMP (without Inside waters),2001,CAN,172,158,0.1293334916422858,0.12946463703683025,1.3114539454445184e-4,0.009403331820129543,0.11078434301527224,0.14777658954408257
Common sharks,FMP (without Inside waters),2001,GOA,686,521,0.08984449247799507,0.08973130665855455,-1.131858194405172e-4,0.005123313826323003,0.08058781516147888,0.10043797943604828
Common sharks,FMP (without Inside waters),2001,WC,84,24,0.03172438516914178,0.03189018932503754,1.6580415589576014e-4,0.008572724097864226,0.018134002050575925,0.05283500363730441
Common sharks,FMP (without Inside waters),2002,BSAI,196,25,0.0016525253178853428,0.0016499721348873192,-2.5531829980236093e-6,3.3283722513018153e-4,0.001084787979674879,0.0024330693074740796
Common sharks,FMP (without Inside waters),2002,CAN,171,149,0.10304041474685237,0.10305846129458099,1.8046547728620133e-5,0.008004157748570818,0.0889724447513241,0.12012355064742859
Common sharks,FMP (without Inside waters),2002,GOA,690,455,0.05989206431831267,0.05990790301323425,1.583869492158274e-5,0.00446958408749154,0.05158825240412721,0.06938463581818292
Common sharks,FMP (without Inside waters),2002,WC,84,20,0.030448022008798998,0.030517004342595598,6.898233379660015e-5,0.010290501544197339,0.014701746808811315,0.05749842828948488
Common sharks,FMP (without Inside waters),2003,BSAI,195,35,0.002355367568299733,0.002361282862503467,5.915294203733858e-6,4.0630615223199843e-4,0.0016580594958381367,0.0033085751834104624
Common sharks,FMP (without Inside waters),2003,CAN,170,167,0.10193517687479359,0.10189161659264472,-4.3560282148871754e-5,0.010739714066783609,0.08228658723613305,0.12380076461506731
Common sharks,FMP (without Inside waters),2003,GOA,699,562,0.11800565790143254,0.1181685398555232,1.628819540906573e-4,0.006109540703557371,0.10629967754206288,0.13023964897612922
Common sharks,FMP (without Inside waters),2003,WC,84,35,0.03455855490746107,0.0349074717871345,3.4891687967342905e-4,0.00808019433629546,0.021427772934109596,0.05354917455034956
Common sharks,FMP (without Inside waters),2004,BSAI,196,38,0.0021750501961928857,0.0021767319803330395,1.6817841401537553e-6,4.0015636531777954e-4,0.0015217924198371964,0.0031641480133826603
Common sharks,FMP (without Inside waters),2004,CAN,171,163,0.0850631633223048,0.08475023818230938,-3.129251399954236e-4,0.010545948860628993,0.0666157582539034,0.10873261556223918
Common sharks,FMP (without Inside waters),2004,GOA,684,430,0.09401293961872492,0.09414353040684484,1.3059078811991642e-4,0.006594461772076256,0.08195134888687271,0.1079095531997036
Common sharks,FMP (without Inside waters),2004,WC,84,27,0.0222588401894234,0.02197749785943051,-2.813423299928876e-4,0.00640513647032954,0.012662324221245759,0.0397447729011661
Common sharks,FMP (without Inside waters),2005,BSAI,198,32,0.0016572488390664685,0.0016696268795157062,1.2378040449237664e-5,3.58032027307756e-4,0.0011381580289708151,0.0026816797681036082
Common sharks,FMP (without Inside waters),2005,CAN,169,171,0.12502291779052865,0.12534672678711758,3.2380899658893125e-4,0.009064338044657541,0.10748450340891895,0.14327800043995276
Common sharks,FMP (without Inside waters),2005,GOA,698,495,0.08619581176668158,0.08624442410879071,4.861234210913612e-5,0.005900934139700466,0.07520289786960614,0.09754223484040815
Common sharks,FMP (without Inside waters),2005,WC,84,42,0.041226981031392836,0.04148245103314077,2.554700017479358e-4,0.008776381749534512,0.027092326397846363,0.062302974875380154
Common sharks,FMP (without Inside waters),2006,BSAI,311,30,0.0013889107760974761,0.0014036413884033804,1.4730612305904238e-5,2.930086773924908e-4,8.933406774011142e-4,0.002049832344978554
Common sharks,FMP (without Inside waters),2006,CAN,171,172,0.13582321870829675,0.13602385479323717,2.0063608494041985e-4,0.008808115165268743,0.12075219039918803,0.15564359661998392
Common sharks,FMP (without Inside waters),2006,GOA,698,488,0.09642034297943954,0.09625996570599821,-1.6037727344132835e-4,0.006086784766657783,0.08555738515595805,0.10937314401441933
Common sharks,FMP (without Inside waters),2006,WC,84,24,0.027906944094266768,0.02799922676797772,9.228267371095417e-5,0.008969781457855404,0.014369797745209448,0.05039706985153661
Common sharks,FMP (without Inside waters),2007,BSAI,225,29,0.0015343268136259653,0.0015252582392168833,-9.068574409082028e-6,2.8998884795308197e-4,0.0010379378514921104,0.0022304967070381045
Common sharks,FMP (without Inside waters),2007,CAN,172,178,0.15439774375135593,0.15461778424098466,2.2004048962873113e-4,0.00934362070397144,0.1365617544546115,0.17315910685238795
Common sharks,FMP (without Inside waters),2007,GOA,706,449,0.093591951423960415,0.09370928641370399,1.1733498974357548e-4,0.005497314863111732,0.08294008499597305,0.10401173089678041
Common sharks,FMP (without Inside waters),2007,WC,84,30,0.05887451300827931,0.058698677434498844,-1.7583557378046677e-4,0.015612920444678803,0.03481417083170567,0.09915818502966067
Common sharks,FMP (without Inside waters),2008,BSAI,225,30,0.0018971303256522878,0.0018941576515371472,-2.972674115140619e-6,3.617434877109418e-4,0.0013092325433714067,0.0027972979107152595
Common sharks,FMP (without Inside waters),2008,CAN,170,171,0.1071874234667102,0.10753238371717595,3.4496025046575063e-4,0.009758937309805373,0.08825648021131874,0.12760259030201682
Common sharks,FMP (without Inside waters),2008,GOA,705,436,0.06488949892227627,0.06492640884368994,3.690992141366922e-5,0.004541571893100983,0.05696568341299021,0.07473486996559109
Common sharks,FMP (without Inside waters),2008,WC,82,31,0.04060020772314641,0.04070201054922527,1.018028260788631e-4,0.010086543019059264,0.025035487442370257,0.06854211377598635
Common sharks,FMP (without Inside waters),2009,BSAI,224,34,0.0015239001953345863,0.0015222066996281995,-1.6934957063868394e-6,2.77266671547829e-4,0.0010635726791276027,0.0021476419689474674
Common sharks,FMP (without Inside waters),2009,CAN,172,182,0.16160850123182974,0.1613727843205699,-2.357169112598423e-4,0.00962786953723551,0.14436222463932813,0.182536544271858
Common sharks,FMP (without Inside waters),2009,GOA,702,508,0.05558290129339516,0.05566905778387274,8.615649047757912e-5,0.003955480126630655,0.04846149143146457,0.06436051876652209
Common sharks,FMP (without Inside waters),2009,WC,84,47,0.03516422589654967,0.03478596706380559,-3.782588327440814e-4,0.009047310875384181,0.021663235504991062,0.060037316554717134
Common sharks,FMP (without Inside waters),2010,BSAI,223,29,0.001212777873769644,0.0012148756863571439,2.0978125874998414e-6,2.5965750766227626e-4,8.19163877222953e-4,0.001889143659266628
Common sharks,FMP (without Inside waters),2010,CAN,172,174,0.12705525489939917,0.12743532548973105,3.8007059033187685e-4,0.011168874583130947,0.10604516875617326,0.15038655414783866
Common sharks,FMP (without Inside waters),2010,GOA,708,468,0.0713433054765103,0.07138061049006503,3.730501355472815e-5,0.004969618472474653,0.06242666193919184,0.08239277230964019
Common sharks,FMP (without Inside waters),2010,WC,84,41,0.031042807651495148,0.031315462811076895,2.7265515958174724e-4,0.00803814992119245,0.018559736486599473,0.051987073737546914
Common sharks,FMP (without Inside waters),2011,BSAI,222,18,6.80468610196567e-4,6.780254826216059e-4,-2.4431275749610968e-6,1.5160700482228905e-4,4.1712511462244415e-4,0.0010218489512306497
Common sharks,FMP (without Inside waters),2011,CAN,172,169,0.12722341158347142,0.12699529728709053,-2.2811429638089353e-4,0.010058031854614045,0.10788799987721545,0.14854153177056476
Common sharks,FMP (without Inside waters),2011,GOA,703,381,0.04464648135967009,0.04485121228622777,2.0473092655768493e-4,0.0032414316982210395,0.03886324118448544,0.051462569414495694
Common sharks,FMP (without Inside waters),2011,WC,134,64,0.05740486128081576,0.05714840934762874,-2.5645193318701853e-4,0.00994152671842825,0.04114895658011004,0.0824163401892432
Common sharks,FMP (without Inside waters),2012,BSAI,228,10,7.216255702904681e-4,7.240980496771341e-4,2.4724793866659966e-6,2.5000182948331127e-4,3.3281007513983213e-4,0.0013878148146799375
Common sharks,FMP (without Inside waters),2012,CAN,171,171,0.09193901981711715,0.09210504648323256,1.660266661154125e-4,0.008585901973743896,0.07664805349255793,0.11106046975725858
Common sharks,FMP (without Inside waters),2012,GOA,708,355,0.062222996395626805,0.06207448691812247,-1.4850947750433274e-4,0.004347547541950426,0.05430187402387891,0.07196010161340193
Common sharks,FMP (without Inside waters),2012,WC,94,41,0.04151701011748732,0.04148553460682028,-3.1475510667039464e-5,0.010315311644745471,0.02552059680888998,0.06775712892457804
Common sharks,FMP (without Inside waters),2013,BSAI,222,16,6.836017326903002e-4,6.879891451105636e-4,4.387412420263424e-6,1.7593048324969477e-4,3.809506042526224e-4,0.001121376121018676
Common sharks,FMP (without Inside waters),2013,CAN,171,154,0.10524409053320924,0.10506716499482026,-1.7692553838898062e-4,0.009302281875681353,0.08860970941363566,0.12589411621087787
Common sharks,FMP (without Inside waters),2013,GOA,702,363,0.033254584890930944,0.033191896592611805,-6.268829831913847e-5,0.0029290455204931606,0.027791514401511154,0.039595034363492175
Common sharks,FMP (without Inside waters),2013,WC,110,40,0.02667401428827426,0.026376549403308993,-2.974648849652685e-4,0.0067323252132806335,0.015545613938986281,0.043293900348490455
Common sharks,FMP (without Inside waters),2014,BSAI,294,21,7.136454656534593e-4,7.106221248885431e-4,-3.0233407649161775e-6,1.598566996969562e-4,4.659986048361518e-4,0.0011054747634771582
Common sharks,FMP (without Inside waters),2014,CAN,172,170,0.07545100174537997,0.07521684993126171,-2.341518141182608e-4,0.007082996517845065,0.06433136644643318,0.09285270781932371
Common sharks,FMP (without Inside waters),2014,GOA,712,364,0.03319809592454821,0.03324189833900948,4.3802414461266426e-5,0.002816130818269641,0.028122199503621194,0.03938757098889838
Common sharks,FMP (without Inside waters),2014,WC,162,57,0.028907699620982302,0.029133429534428136,2.2572991344583376e-4,0.006026191156098059,0.01975800785231238,0.0443322109913295
Common sharks,FMP (without Inside waters),2015,BSAI,311,14,4.371372215739101e-4,4.419682967726472e-4,4.831075198737111e-6,1.2853850231020342e-4,0.00025549366960869063,7.988588394299032e-4
Common sharks,FMP (without Inside waters),2015,CAN,172,170,0.05478128409334878,0.054557671701059254,-2.2361239228952529e-4,0.0048278882790234985,0.04621355211486168,0.0655880980290973
Common sharks,FMP (without Inside waters),2015,GOA,706,360,0.05166161057327316,0.05165480193411026,-6.8086391629001985e-6,0.004210480633103911,0.04444088331393611,0.06092949674829043
Common sharks,FMP (without Inside waters),2015,WC,96,54,0.032585970315644724,0.03293908203329908,3.531117176543558e-4,0.008038895778709036,0.020292056874826794,0.05352950971210222
Common sharks,FMP (without Inside waters),2016,BSAI,308,17,5.174348652434692e-4,5.155803434999941e-4,-1.8545217434750563e-6,1.2471689303814986e-4,3.002628799966577e-4,8.159788701704872e-4
Common sharks,FMP (without Inside waters),2016,CAN,170,167,0.05681560911688674,0.05661800312087161,-1.9760599601512802e-4,0.007040041319518649,0.044351982841580366,0.0722511369402683
Common sharks,FMP (without Inside waters),2016,GOA,707,366,0.06180920628308561,0.061902764364105266,9.355808101965679e-5,0.004771533546887168,0.05298643874502157,0.07180888676536083
